orderID,customerID,productID,orderDate,quantity,orderStatus
O13347,C0352,P00234,2023-12-06,5,Cancelled
O13348,C1132,P00832,2025-01-05,6,Cancelled
O13349,C1335,P00349,2024-04-20,2,Cancelled
O13350,C0651,P01263,2024-06-13,5,Shipped
O13351,C1505,P00392,2023-08-27,1,Cancelled
O13352,C3601,P01636,2024-03-17,8,Shipped
O13353,C2942,P01596,2023-12-26,6,Shipped
O13354,C2159,P01553,2025-02-05,6,Delivered
O13355,C2143,P01939,2024-12-22,6,Delivered
O13356,C0898,P00244,2024-12-27,7,Delivered
O13357,C1013,P00847,2025-03-14,2,Cancelled
O13358,C2020,P01801,2024-02-04,10,Delivered
O13359,C0239,P01171,2023-11-20,8,Pending
O13360,C3574,P00364,2025-02-18,1,Cancelled
O13361,C3600,P01154,2025-03-01,5,Cancelled
O13362,C3543,P01440,2023-07-29,3,Cancelled
O13363,C0142,P00370,2024-01-14,7,Pending
O13364,C3828,P01933,2024-08-16,6,Cancelled
O13365,C0350,P00465,2024-05-13,1,Cancelled
O13366,C2152,P01690,2024-04-13,8,Shipped
O13367,C1246,P01984,2024-02-02,3,Delivered
O13368,C1260,P01961,2024-07-12,3,Delivered
O13369,C1382,P01826,2024-05-16,4,Delivered
O13370,C2177,P00073,2025-03-21,3,Cancelled
O13371,C3658,P01216,2025-04-03,10,Cancelled
O13372,C0208,P01312,2023-12-20,3,Pending
O13373,C0676,P00662,2024-02-29,7,Delivered
O13374,C3227,P01688,2024-05-14,4,Shipped
O13375,C1667,P01411,2024-02-24,3,Cancelled
O13376,C1173,P01377,2024-05-21,4,Cancelled
O13377,C1487,P01197,2025-05-22,4,Pending
O13378,C3698,P01217,2024-03-29,1,Delivered
O13379,C3702,P01893,2024-11-19,9,Delivered
O13380,C3020,P01417,2023-07-03,2,Shipped
O13381,C0137,P00071,2024-10-07,7,Delivered
O13382,C0098,P00463,2024-03-07,10,Cancelled
O13383,C2618,P01787,2024-03-22,9,Pending
O13384,C1323,P01923,2024-05-27,1,Cancelled
O13385,C1035,P00469,2025-03-26,9,Shipped
O13386,C2543,P01964,2024-08-10,2,Shipped
O13387,C1840,P01799,2024-02-04,6,Pending
O13388,C0277,P00665,2024-07-21,8,Shipped
O13389,C2656,P00077,2024-07-18,1,Pending
O13390,C0586,P00696,2024-09-29,1,Shipped
O13391,C2330,P01235,2025-05-10,7,Cancelled
O13392,C3384,P00576,2024-05-12,10,Pending
O13393,C0391,P00513,2025-03-14,5,Pending
O13394,C0813,P01505,2023-12-20,2,Cancelled
O13395,C0481,P01470,2023-06-24,1,Pending
O13396,C0017,P01633,2024-12-28,1,Delivered
O13397,C0161,P01967,2025-01-26,7,Pending
O13398,C0396,P01710,2023-11-12,10,Delivered
O13399,C0148,P00432,2024-01-14,1,Shipped
O13400,C2820,P01163,2024-08-10,7,Cancelled
O13401,C3304,P00739,2024-02-05,5,Delivered
O13402,C0115,P01038,2024-12-06,9,Pending
O13403,C3133,P01623,2023-10-31,7,Cancelled
O13404,C2096,P01326,2024-04-23,3,Shipped
O13405,C1056,P01541,2023-08-31,6,Delivered
O13406,C0538,P00128,2025-05-30,9,Shipped
O13407,C0009,P01644,2024-03-15,6,Shipped
O13408,C0655,P00158,2024-05-27,7,Shipped
O13409,C1398,P00236,2023-08-02,5,Pending
O13410,C3596,P01985,2023-08-02,7,Delivered
O13411,C0066,P00680,2024-03-25,10,Cancelled
O13412,C3121,P00072,2024-04-12,4,Cancelled
O13413,C2727,P00208,2024-11-16,2,Pending
O13414,C1567,P00938,2023-08-25,8,Cancelled
O13415,C0067,P01666,2024-10-06,10,Shipped
O13416,C1369,P00685,2024-03-20,6,Cancelled
O13417,C3015,P01578,2023-11-28,2,Delivered
O13418,C3330,P01614,2023-11-11,7,Shipped
O13419,C0813,P00445,2024-03-24,2,Cancelled
O13420,C3736,P00749,2023-09-16,6,Pending
O13421,C1005,P01735,2023-12-25,6,Shipped
O13422,C0820,P00198,2024-03-09,3,Delivered
O13423,C3596,P00104,2024-10-24,9,Pending
O13424,C1357,P00577,2023-07-13,9,Delivered
O13425,C2427,P00468,2025-02-11,6,Pending
O13426,C3940,P00597,2023-07-18,9,Cancelled
O13427,C0811,P00812,2024-05-21,8,Delivered
O13428,C3605,P01039,2023-10-13,4,Shipped
O13429,C3875,P01185,2025-02-22,1,Delivered
O13430,C3003,P01685,2023-08-28,5,Delivered
O13431,C0305,P00487,2023-08-27,6,Cancelled
O13432,C3294,P00071,2023-12-05,9,Delivered
O13433,C3255,P00572,2023-10-27,4,Pending
O13434,C3301,P01072,2023-09-29,5,Shipped
O13435,C1962,P01628,2024-01-29,1,Delivered
O13436,C1582,P00488,2024-06-13,9,Cancelled
O13437,C3282,P00852,2025-05-25,3,Pending
O13438,C1332,P01454,2024-07-07,3,Delivered
O13439,C1976,P00904,2024-12-06,3,Delivered
O13440,C1207,P01907,2023-10-06,4,Shipped
O13441,C0034,P01260,2025-01-28,1,Shipped
O13442,C1435,P01002,2024-02-22,2,Pending
O13443,C3072,P01019,2025-03-02,8,Cancelled
O13444,C1737,P01850,2023-12-31,4,Cancelled
O13445,C0210,P01594,2025-01-28,9,Cancelled
O13446,C0586,P00684,2023-08-20,10,Shipped
O13447,C2792,P01938,2024-11-09,1,Pending
O13448,C3201,P01862,2023-11-18,9,Pending
O13449,C2832,P01263,2025-03-05,3,Delivered
O13450,C1944,P00646,2024-06-24,10,Cancelled
O13451,C0714,P00356,2024-07-15,4,Delivered
O13452,C1599,P01110,2024-02-04,9,Delivered
O13453,C2050,P00228,2025-01-22,10,Delivered
O13454,C3657,P01994,2024-08-25,10,Shipped
O13455,C3875,P01942,2023-10-27,10,Cancelled
O13456,C1397,P00253,2025-04-03,6,Cancelled
O13457,C0264,P00838,2023-12-21,8,Cancelled
O13458,C2039,P00629,2023-12-31,2,Cancelled
O13459,C2929,P01195,2023-07-24,10,Cancelled
O13460,C0751,P01102,2024-08-01,6,Delivered
O13461,C1830,P01952,2025-06-15,2,Pending
O13462,C0597,P00964,2023-10-05,10,Pending
O13463,C1577,P00736,2024-10-02,7,Pending
O13464,C3164,P01950,2024-04-30,1,Cancelled
O13465,C0341,P00036,2023-07-31,4,Delivered
O13466,C1239,P01129,2025-02-23,3,Delivered
O13467,C3139,P00196,2025-01-28,10,Shipped
O13468,C2773,P01492,2023-11-22,2,Cancelled
O13469,C3863,P01572,2024-09-15,6,Cancelled
O13470,C2475,P01634,2024-09-15,4,Shipped
O13471,C1041,P01330,2023-09-19,10,Pending
O13472,C2161,P00375,2023-08-02,10,Pending
O13473,C0794,P01903,2024-01-16,2,Cancelled
O13474,C1297,P00412,2024-06-23,7,Shipped
O13475,C2075,P01026,2023-07-04,8,Cancelled
O13476,C3014,P01455,2023-12-05,4,Pending
O13477,C3095,P00537,2025-03-21,3,Delivered
O13478,C3967,P01134,2025-02-16,4,Cancelled
O13479,C2255,P00502,2023-08-21,3,Shipped
O13480,C2338,P00466,2025-05-06,1,Pending
O13481,C1228,P01680,2023-10-25,10,Pending
O13482,C2284,P01731,2025-04-28,9,Cancelled
O13483,C1262,P01870,2024-08-25,8,Delivered
O13484,C1591,P00743,2025-03-20,9,Cancelled
O13485,C0797,P01403,2025-06-03,4,Pending
O13486,C3266,P01262,2023-06-29,8,Cancelled
O13487,C1654,P00298,2025-03-15,6,Shipped
O13488,C3667,P00484,2025-01-06,9,Delivered
O13489,C0982,P01366,2024-05-01,7,Shipped
O13490,C0144,P00035,2024-01-13,10,Pending
O13491,C1757,P01839,2024-12-12,9,Cancelled
O13492,C3628,P00313,2023-10-29,6,Pending
O13493,C3036,P00014,2024-05-15,6,Pending
O13494,C0790,P00320,2024-07-04,1,Shipped
O13495,C3996,P01997,2023-12-23,2,Pending
O13496,C0396,P00058,2024-07-08,8,Cancelled
O13497,C0805,P00286,2023-07-21,5,Cancelled
O13498,C0013,P01789,2023-09-21,1,Pending
O13499,C0700,P00437,2023-11-06,5,Pending
O13500,C3195,P00621,2023-09-09,1,Pending
O13501,C2145,P00415,2024-08-09,2,Delivered
O13502,C1809,P01011,2024-07-31,8,Delivered
O13503,C1033,P01349,2023-12-09,2,Pending
O13504,C1361,P00596,2024-12-14,9,Cancelled
O13505,C2273,P00378,2024-10-10,2,Shipped
O13506,C2421,P01045,2024-02-19,7,Delivered
O13507,C2589,P01083,2024-07-07,10,Cancelled
O13508,C2938,P01750,2024-02-17,8,Pending
O13509,C0672,P01227,2025-01-27,3,Delivered
O13510,C2938,P01345,2024-12-15,9,Delivered
O13511,C0944,P01960,2023-06-29,1,Delivered
O13512,C0511,P00256,2024-11-14,7,Pending
O13513,C3464,P00030,2024-03-02,10,Shipped
O13514,C2724,P00324,2024-04-02,10,Shipped
O13515,C2810,P00054,2023-09-25,8,Shipped
O13516,C3163,P01476,2024-02-21,2,Pending
O13517,C1739,P01895,2024-06-10,6,Pending
O13518,C0682,P00423,2025-01-26,4,Pending
O13519,C1701,P00820,2024-07-12,10,Cancelled
O13520,C2635,P00257,2024-12-25,8,Delivered
O13521,C3430,P01046,2023-11-11,7,Cancelled
O13522,C3100,P00144,2024-01-21,9,Delivered
O13523,C3522,P00628,2023-10-27,3,Delivered
O13524,C3399,P01378,2024-09-15,1,Delivered
O13525,C3527,P01221,2023-07-22,8,Cancelled
O13526,C3569,P00387,2024-02-10,4,Delivered
O13527,C3104,P01294,2023-08-06,7,Shipped
O13528,C3227,P01339,2025-04-26,10,Pending
O13529,C2531,P00141,2024-10-06,5,Cancelled
O13530,C0873,P00711,2024-10-26,4,Delivered
O13531,C0487,P01792,2023-06-29,3,Cancelled
O13532,C2265,P01259,2024-12-25,5,Delivered
O13533,C2565,P00043,2024-10-23,8,Cancelled
O13534,C2029,P00862,2025-04-11,8,Delivered
O13535,C3940,P01868,2025-04-07,3,Pending
O13536,C2914,P00515,2025-01-02,10,Delivered
O13537,C3612,P00135,2023-11-26,6,Delivered
O13538,C3814,P01846,2024-02-26,4,Cancelled
O13539,C0250,P00866,2025-04-06,6,Cancelled
O13540,C1362,P00772,2024-07-09,9,Delivered
O13541,C2715,P00227,2025-06-05,10,Delivered
O13542,C2160,P00376,2023-07-03,2,Shipped
O13543,C2029,P01149,2023-09-28,6,Delivered
O13544,C1170,P01627,2025-03-07,4,Delivered
O13545,C3909,P00591,2024-02-24,4,Cancelled
O13546,C3199,P00020,2023-07-17,10,Delivered
O13547,C1471,P01767,2023-11-30,8,Pending
O13548,C1708,P01682,2025-04-20,2,Cancelled
O13549,C2817,P00362,2024-11-21,6,Pending
O13550,C3061,P00407,2023-10-05,10,Cancelled
O13551,C1356,P00606,2024-07-16,3,Pending
O13552,C2526,P00975,2023-11-08,10,Pending
O13553,C2515,P00476,2023-12-11,4,Delivered
O13554,C2009,P01010,2024-01-12,4,Delivered
O13555,C0613,P00131,2024-08-26,4,Shipped
O13556,C3808,P00610,2024-10-26,3,Delivered
O13557,C0363,P01603,2024-06-21,6,Pending
O13558,C2471,P01077,2023-11-06,6,Delivered
O13559,C0817,P00452,2023-09-20,1,Shipped
O13560,C0770,P00532,2025-04-11,7,Shipped
O13561,C0821,P01596,2023-10-24,5,Delivered
O13562,C3800,P01696,2023-09-30,2,Shipped
O13563,C3456,P00028,2025-05-17,2,Shipped
O13564,C3145,P01440,2023-08-02,8,Cancelled
O13565,C0039,P01654,2024-02-25,7,Pending
O13566,C1846,P00999,2024-12-13,4,Delivered
O13567,C0669,P00073,2024-09-22,4,Pending
O13568,C3089,P01670,2023-09-21,7,Shipped
O13569,C1633,P00515,2025-03-12,10,Delivered
O13570,C1935,P01189,2023-11-24,10,Shipped
O13571,C0161,P00439,2025-06-06,3,Shipped
O13572,C1223,P00018,2025-05-07,3,Delivered
O13573,C0091,P01517,2023-07-04,1,Delivered
O13574,C1826,P00433,2024-09-29,9,Pending
O13575,C3043,P01143,2024-04-30,6,Delivered
O13576,C1300,P01601,2025-03-27,6,Shipped
O13577,C3945,P00097,2024-01-16,5,Delivered
O13578,C1767,P01468,2025-06-16,2,Pending
O13579,C0902,P01894,2025-04-09,10,Pending
O13580,C0461,P01487,2025-04-28,8,Pending
O13581,C2198,P01421,2024-05-28,10,Delivered
O13582,C1257,P00409,2024-04-07,10,Cancelled
O13583,C0322,P00796,2024-08-31,9,Pending
O13584,C3743,P01863,2024-06-22,8,Delivered
O13585,C0193,P00507,2025-02-13,4,Delivered
O13586,C2767,P01939,2024-12-09,6,Cancelled
O13587,C1492,P01758,2024-07-03,7,Shipped
O13588,C0905,P00054,2024-11-30,2,Pending
O13589,C0072,P00193,2024-02-13,2,Cancelled
O13590,C3020,P00022,2025-04-06,3,Pending
O13591,C1570,P01005,2024-10-30,9,Pending
O13592,C2927,P00686,2023-10-15,9,Pending
O13593,C0472,P00519,2024-06-21,2,Pending
O13594,C2767,P01310,2023-08-21,6,Shipped
O13595,C1759,P00718,2023-08-02,7,Delivered
O13596,C0494,P01127,2024-12-06,2,Pending
O13597,C0248,P00776,2025-02-10,6,Shipped
O13598,C1947,P01209,2024-04-15,3,Pending
O13599,C1911,P01062,2025-01-10,7,Shipped
O13600,C1652,P00542,2025-05-16,4,Delivered
O13601,C0433,P00941,2025-06-09,3,Pending
O13602,C3275,P01555,2025-05-18,4,Delivered
O13603,C1594,P01568,2023-07-12,8,Delivered
O13604,C3752,P01875,2024-10-16,1,Shipped
O13605,C2829,P01232,2023-08-24,3,Shipped
O13606,C2396,P01394,2025-03-09,3,Cancelled
O13607,C0941,P01786,2025-04-18,3,Pending
O13608,C2359,P01422,2024-04-09,5,Shipped
O13609,C0357,P00993,2024-03-28,5,Delivered
O13610,C1074,P01494,2024-11-05,10,Delivered
O13611,C0019,P00720,2024-04-09,5,Delivered
O13612,C0507,P00229,2025-05-14,4,Delivered
O13613,C3266,P01000,2024-12-17,4,Cancelled
O13614,C0818,P01294,2024-07-03,7,Cancelled
O13615,C1969,P00545,2025-03-18,2,Cancelled
O13616,C1321,P00271,2024-05-20,6,Cancelled
O13617,C1027,P00619,2024-09-26,4,Delivered
O13618,C3601,P01206,2023-09-27,6,Shipped
O13619,C1270,P01653,2024-09-26,9,Pending
O13620,C3487,P01943,2024-11-08,5,Cancelled
O13621,C2868,P01760,2024-08-24,6,Delivered
O13622,C3784,P00272,2024-10-29,6,Shipped
O13623,C0444,P00468,2024-08-01,5,Pending
O13624,C2744,P01429,2023-12-21,7,Delivered
O13625,C0872,P01788,2024-04-13,6,Shipped
O13626,C1725,P01206,2025-01-10,10,Delivered
O13627,C1902,P00782,2024-07-26,8,Cancelled
O13628,C2292,P02000,2024-03-17,10,Shipped
O13629,C2700,P01108,2024-11-16,7,Shipped
O13630,C1758,P01791,2024-09-06,2,Pending
O13631,C2719,P01173,2025-06-15,3,Cancelled
O13632,C1965,P01493,2024-12-16,1,Cancelled
O13633,C3602,P01883,2023-11-27,10,Shipped
O13634,C2507,P00155,2025-01-13,2,Delivered
O13635,C2832,P00448,2025-03-31,7,Shipped
O13636,C0375,P01573,2025-04-26,4,Delivered
O13637,C1291,P00077,2023-10-12,2,Delivered
O13638,C1229,P00587,2024-10-22,7,Delivered
O13639,C3213,P01063,2023-07-09,10,Shipped
O13640,C1218,P00362,2025-06-16,9,Shipped
O13641,C3165,P00524,2023-08-02,3,Pending
O13642,C2573,P00197,2025-02-21,10,Pending
O13643,C1144,P00448,2025-01-18,2,Cancelled
O13644,C2116,P00467,2024-05-21,2,Delivered
O13645,C2456,P00271,2024-07-19,8,Cancelled
O13646,C3732,P00843,2025-05-29,8,Shipped
O13647,C1988,P01401,2024-04-14,7,Delivered
O13648,C0160,P00584,2024-09-26,7,Pending
O13649,C0303,P01284,2025-04-08,7,Delivered
O13650,C0165,P00152,2023-12-26,5,Pending
O13651,C0493,P00394,2024-11-20,4,Pending
O13652,C0039,P01622,2023-08-25,10,Delivered
O13653,C3753,P01005,2024-03-03,10,Shipped
O13654,C3424,P01291,2025-03-19,8,Pending
O13655,C1201,P01672,2023-09-20,6,Cancelled
O13656,C0918,P01561,2024-10-27,4,Delivered
O13657,C3768,P00659,2023-07-31,5,Pending
O13658,C0076,P01630,2025-01-23,6,Delivered
O13659,C3094,P01044,2025-05-26,6,Pending
O13660,C1667,P00900,2025-01-09,2,Delivered
O13661,C1486,P00091,2023-09-18,9,Shipped
O13662,C2681,P00060,2025-03-23,4,Pending
O13663,C0202,P00685,2025-02-22,9,Pending
O13664,C1294,P00674,2024-04-15,8,Pending
O13665,C1773,P00614,2023-12-22,2,Pending
O13666,C1926,P00739,2024-05-28,2,Shipped
O13667,C2311,P00471,2023-07-31,10,Shipped
O13668,C0192,P00553,2025-05-17,5,Shipped
O13669,C0223,P00290,2025-05-16,3,Pending
O13670,C1343,P01039,2024-09-30,3,Cancelled
O13671,C2951,P00802,2024-03-29,2,Cancelled
O13672,C0175,P00345,2024-04-30,8,Cancelled
O13673,C2571,P01133,2024-08-10,3,Pending
O13674,C1326,P01415,2023-08-17,6,Pending
O13675,C2974,P01927,2024-12-19,8,Shipped
O13676,C2335,P01316,2024-12-19,6,Cancelled
O13677,C3237,P00361,2024-03-19,9,Delivered
O13678,C3739,P01733,2024-04-01,4,Cancelled
O13679,C3510,P01377,2023-10-15,9,Delivered
O13680,C2946,P00721,2023-08-15,5,Cancelled
O13681,C1343,P01994,2023-08-04,7,Cancelled
O13682,C1472,P01505,2024-03-18,4,Pending
O13683,C3076,P00029,2023-11-24,4,Shipped
O13684,C0643,P00473,2025-02-19,6,Pending
O13685,C0855,P00411,2024-12-15,9,Shipped
O13686,C3954,P00449,2023-11-28,6,Cancelled
O13687,C1696,P00531,2025-02-05,3,Shipped
O13688,C2516,P01784,2023-12-22,9,Pending
O13689,C2102,P01057,2024-11-15,2,Cancelled
O13690,C3234,P00167,2024-08-11,1,Pending
O13691,C3765,P01337,2024-06-24,9,Delivered
O13692,C3368,P01010,2025-03-03,10,Cancelled
O13693,C3909,P01938,2024-11-18,5,Delivered
O13694,C2963,P00687,2024-12-21,6,Shipped
O13695,C3080,P01014,2024-09-29,4,Shipped
O13696,C3015,P00915,2024-10-12,3,Delivered
O13697,C3469,P00085,2024-05-23,9,Pending
O13698,C1487,P01948,2023-06-22,7,Cancelled
O13699,C2827,P01906,2024-01-14,10,Cancelled
O13700,C0124,P01370,2024-04-23,9,Shipped
O13701,C0356,P01099,2024-01-03,6,Cancelled
O13702,C2187,P00869,2024-07-11,10,Pending
O13703,C3133,P01825,2025-02-05,9,Pending
O13704,C1945,P00604,2025-01-14,5,Delivered
O13705,C0330,P01779,2025-03-06,7,Shipped
O13706,C3403,P01084,2024-08-31,8,Shipped
O13707,C3456,P01333,2025-01-01,2,Shipped
O13708,C2450,P01603,2025-06-03,3,Cancelled
O13709,C0463,P00283,2023-07-23,10,Delivered
O13710,C3102,P00202,2024-10-08,6,Shipped
O13711,C0929,P01071,2023-11-28,9,Shipped
O13712,C2604,P01420,2024-04-18,8,Pending
O13713,C0090,P01098,2024-01-12,9,Pending
O13714,C3491,P01787,2025-01-08,2,Shipped
O13715,C3153,P01249,2023-10-29,1,Cancelled
O13716,C3775,P00893,2025-02-10,2,Pending
O13717,C2853,P00752,2024-03-28,7,Cancelled
O13718,C2666,P01991,2024-02-16,3,Cancelled
O13719,C3642,P00876,2024-11-02,4,Shipped
O13720,C2437,P01859,2023-11-25,4,Pending
O13721,C0902,P00682,2024-12-12,1,Delivered
O13722,C3840,P00627,2024-07-20,9,Cancelled
O13723,C3054,P00700,2024-04-01,10,Pending
O13724,C2139,P00124,2023-06-19,6,Cancelled
O13725,C1013,P01448,2025-03-26,8,Pending
O13726,C0645,P01180,2025-06-08,1,Shipped
O13727,C3359,P01724,2024-10-15,3,Shipped
O13728,C2694,P01714,2024-04-19,7,Pending
O13729,C3005,P01685,2023-08-30,4,Cancelled
O13730,C1489,P01616,2025-04-12,9,Pending
O13731,C3559,P01966,2024-11-02,9,Pending
O13732,C0407,P01879,2023-08-22,10,Pending
O13733,C1146,P00561,2024-02-07,5,Shipped
O13734,C3057,P01279,2025-03-07,10,Shipped
O13735,C2269,P01307,2023-11-22,1,Pending
O13736,C1812,P01298,2023-12-27,4,Cancelled
O13737,C1774,P00535,2023-10-01,6,Delivered
O13738,C0533,P01231,2024-08-23,4,Pending
O13739,C1071,P01748,2023-10-24,1,Shipped
O13740,C3566,P00331,2024-06-12,3,Shipped
O13741,C3818,P00983,2023-08-23,10,Cancelled
O13742,C0582,P00013,2025-03-19,7,Cancelled
O13743,C2453,P01016,2024-01-05,6,Shipped
O13744,C0540,P01836,2023-07-13,7,Cancelled
O13745,C0456,P00091,2024-02-01,5,Cancelled
O13746,C2286,P01890,2024-07-05,5,Pending
O13747,C3854,P00147,2024-05-10,1,Cancelled
O13748,C2058,P00571,2024-10-31,4,Pending
O13749,C1490,P00539,2025-04-11,2,Cancelled
O13750,C2646,P00634,2023-09-17,7,Shipped
O13751,C1166,P01308,2025-02-09,3,Shipped
O13752,C2661,P01350,2024-01-23,7,Pending
O13753,C2652,P01427,2024-09-18,4,Pending
O13754,C3958,P00826,2024-07-24,1,Delivered
O13755,C0801,P01859,2023-06-19,6,Delivered
O13756,C3207,P01290,2023-09-28,4,Delivered
O13757,C2931,P01498,2024-09-07,9,Pending
O13758,C2109,P01777,2025-02-03,9,Delivered
O13759,C3982,P01616,2025-01-19,8,Cancelled
O13760,C2370,P01637,2024-05-05,10,Shipped
O13761,C3875,P01375,2024-04-14,7,Pending
O13762,C2796,P01364,2024-10-01,2,Cancelled
O13763,C1826,P01422,2025-02-02,9,Delivered
O13764,C3429,P01009,2024-07-10,10,Pending
O13765,C1714,P01376,2024-01-19,3,Cancelled
O13766,C2705,P01589,2025-04-26,6,Cancelled
O13767,C1770,P00879,2024-08-13,4,Cancelled
O13768,C1070,P01705,2024-12-17,2,Delivered
O13769,C3845,P01040,2025-03-22,3,Pending
O13770,C0279,P00550,2025-05-19,3,Delivered
O13771,C2225,P00655,2023-10-01,7,Shipped
O13772,C3303,P00508,2023-12-07,5,Delivered
O13773,C0240,P00033,2024-03-27,2,Pending
O13774,C2447,P01760,2025-03-18,10,Pending
O13775,C3488,P00579,2025-02-22,3,Pending
O13776,C1138,P01830,2024-03-03,8,Pending
O13777,C2476,P00433,2024-12-10,8,Cancelled
O13778,C0440,P00430,2024-12-02,7,Cancelled
O13779,C3929,P01471,2025-03-29,3,Pending
O13780,C0761,P00073,2023-09-20,3,Cancelled
O13781,C3362,P01124,2024-07-18,4,Pending
O13782,C2501,P00198,2024-06-19,9,Cancelled
O13783,C1376,P01970,2024-08-04,3,Pending
O13784,C0977,P00430,2023-11-08,1,Shipped
O13785,C1769,P01082,2023-07-06,2,Shipped
O13786,C1063,P00340,2023-08-30,5,Delivered
O13787,C3456,P01101,2024-01-02,8,Delivered
O13788,C2928,P00107,2025-06-18,1,Shipped
O13789,C1010,P01398,2023-09-26,4,Shipped
O13790,C3993,P01548,2023-07-14,9,Delivered
O13791,C0335,P00255,2024-01-16,3,Delivered
O13792,C0981,P01328,2023-08-24,9,Cancelled
O13793,C3323,P00430,2023-12-18,10,Cancelled
O13794,C2720,P00402,2024-11-27,6,Pending
O13795,C3668,P00610,2024-02-05,10,Shipped
O13796,C3755,P00065,2023-08-24,9,Cancelled
O13797,C3177,P00352,2025-02-17,6,Delivered
O13798,C0175,P00142,2024-08-18,3,Pending
O13799,C3871,P00541,2024-02-04,2,Shipped
O13800,C2251,P01560,2025-05-23,4,Shipped
O13801,C3586,P00993,2024-04-30,1,Shipped
O13802,C2906,P00368,2024-10-28,5,Pending
O13803,C1907,P01629,2023-11-22,4,Delivered
O13804,C1678,P01501,2023-11-24,3,Delivered
O13805,C2318,P00942,2024-08-27,8,Shipped
O13806,C0305,P01527,2024-03-24,3,Cancelled
O13807,C1836,P00984,2025-04-02,9,Shipped
O13808,C1406,P01036,2025-01-20,6,Pending
O13809,C1828,P01808,2025-05-03,1,Cancelled
O13810,C0451,P00497,2024-11-07,10,Delivered
O13811,C2791,P00112,2024-03-13,7,Shipped
O13812,C2856,P01017,2024-04-15,10,Cancelled
O13813,C1973,P00901,2023-08-17,1,Shipped
O13814,C1066,P01137,2023-11-22,8,Delivered
O13815,C2716,P01819,2023-09-22,4,Cancelled
O13816,C1921,P01349,2023-08-21,3,Cancelled
O13817,C2868,P00645,2024-11-27,3,Shipped
O13818,C3868,P01738,2023-09-21,1,Pending
O13819,C1470,P01324,2023-08-07,10,Shipped
O13820,C3178,P01888,2025-02-06,2,Cancelled
O13821,C1413,P00011,2023-08-11,7,Delivered
O13822,C1359,P01057,2024-09-12,9,Delivered
O13823,C1117,P01002,2023-08-03,4,Shipped
O13824,C2200,P00160,2024-03-07,1,Cancelled
O13825,C2075,P01116,2025-01-12,5,Delivered
O13826,C3490,P01504,2023-08-04,5,Shipped
O13827,C3117,P00453,2025-03-01,10,Pending
O13828,C0646,P00984,2025-04-13,9,Pending
O13829,C0042,P00708,2024-12-01,2,Pending
O13830,C0620,P01813,2023-12-20,8,Shipped
O13831,C3358,P00321,2025-03-18,8,Cancelled
O13832,C2352,P01578,2023-07-10,4,Cancelled
O13833,C1918,P01190,2024-01-25,8,Pending
O13834,C3886,P00824,2024-12-18,2,Pending
O13835,C1098,P01035,2023-07-22,10,Delivered
O13836,C1145,P00334,2025-03-24,6,Cancelled
O13837,C2518,P01373,2024-07-27,1,Cancelled
O13838,C0962,P01325,2023-06-24,2,Cancelled
O13839,C3690,P01779,2024-01-26,9,Delivered
O13840,C3082,P00287,2025-03-04,7,Shipped
O13841,C1685,P00658,2024-07-18,4,Shipped
O13842,C2576,P01506,2025-02-15,5,Shipped
O13843,C3570,P00422,2025-04-22,10,Cancelled
O13844,C0562,P01485,2023-07-03,1,Delivered
O13845,C3487,P00824,2024-08-26,7,Shipped
O13846,C3966,P00871,2024-07-16,9,Cancelled
O13847,C0945,P01055,2023-12-28,5,Delivered
O13848,C3247,P01466,2024-03-16,7,Cancelled
O13849,C2280,P01868,2024-01-04,2,Shipped
O13850,C3117,P00087,2024-09-16,4,Cancelled
O13851,C1088,P00332,2023-10-18,2,Shipped
O13852,C1091,P00570,2025-01-04,1,Shipped
O13853,C0052,P00580,2025-01-03,9,Cancelled
O13854,C3961,P00196,2024-12-30,1,Delivered
O13855,C0791,P01186,2025-06-06,5,Cancelled
O13856,C1532,P01752,2024-11-11,8,Delivered
O13857,C1244,P00246,2025-04-09,6,Pending
O13858,C2214,P01854,2024-04-20,7,Cancelled
O13859,C3083,P00727,2024-08-15,1,Shipped
O13860,C1479,P01505,2025-05-21,6,Shipped
O13861,C0076,P01963,2023-11-05,9,Delivered
O13862,C2752,P00207,2024-04-25,3,Delivered
O13863,C3605,P00453,2024-03-29,2,Delivered
O13864,C2461,P01969,2023-07-13,3,Shipped
O13865,C2598,P01911,2024-10-20,8,Shipped
O13866,C0562,P01884,2023-11-24,7,Delivered
O13867,C3046,P01794,2025-02-13,3,Delivered
O13868,C0268,P00706,2024-07-15,2,Cancelled
O13869,C3808,P00862,2024-07-23,1,Cancelled
O13870,C0529,P01790,2024-11-01,5,Delivered
O13871,C2965,P01744,2025-02-01,1,Cancelled
O13872,C2734,P00500,2024-03-24,2,Pending
O13873,C1983,P00450,2023-09-04,8,Cancelled
O13874,C2815,P00484,2023-11-09,8,Shipped
O13875,C0650,P01549,2025-05-21,2,Delivered
O13876,C1335,P00687,2023-08-08,6,Cancelled
O13877,C2514,P00872,2023-07-15,10,Shipped
O13878,C1003,P01158,2024-12-03,4,Shipped
O13879,C0592,P01465,2024-04-05,6,Pending
O13880,C1937,P01935,2024-10-14,8,Pending
O13881,C2490,P01899,2024-11-27,6,Shipped
O13882,C2532,P01863,2024-05-31,10,Pending
O13883,C2773,P00589,2024-12-29,9,Shipped
