accountID,customerID,branchID,accountType,balance,openDate,status
A13491,C1690,B160,Credit,84220.2,2018-06-13,Closed
A13492,C2903,B067,Savings,1204.9,2018-07-13,Closed
A13493,C4989,B089,Checking,30721.44,2024-11-21,Closed
A13494,C1696,B048,Credit,91075.69,2018-10-13,Dormant
A13495,C1572,B196,Savings,718.27,2024-09-13,Active
A13496,C2559,B043,Savings,72817.66,2018-01-06,Active
A13497,C0703,B104,Credit,82798.33,2015-08-08,Dormant
A13498,C1614,B155,Credit,29040.75,2017-04-11,Active
A13499,C2501,B166,Savings,43762.16,2021-10-31,Active
A13500,C3240,B167,Credit,76837.57,2020-09-30,Active
A13501,C4364,B138,Checking,55807.12,2025-04-20,Active
A13502,C3621,B147,Checking,99958.13,2017-10-05,Dormant
A13503,C2838,B109,Loan,26388.06,2025-01-01,Dormant
A13504,C0611,B189,Savings,67892.87,2021-11-18,Closed
A13505,C1574,B019,Credit,35534.16,2016-11-20,Dormant
A13506,C1301,B170,Credit,4821.85,2019-11-12,Dormant
A13507,C1275,B038,Savings,10455.88,2016-03-16,Active
A13508,C0516,B012,Savings,35878.99,2020-10-17,Dormant
A13509,C3699,B199,Savings,99989.89,2025-05-30,Active
A13510,C1094,B061,Checking,24852.99,2019-12-19,Dormant
A13511,C4201,B022,Savings,70817.51,2023-12-29,Dormant
A13512,C2299,B084,Checking,48667.82,2019-05-26,Dormant
A13513,C2586,B081,Credit,25511.67,2020-02-10,Active
A13514,C3415,B046,Savings,69225.19,2022-10-11,Closed
A13515,C2856,B098,Credit,24663.71,2017-07-20,Dormant
A13516,C0972,B067,Loan,81994.82,2023-08-04,Dormant
A13517,C2083,B066,Checking,54386.65,2025-05-17,Dormant
A13518,C2136,B113,Savings,20918.7,2020-12-23,Active
A13519,C4552,B015,Loan,66679.85,2021-05-17,Closed
A13520,C3946,B029,Savings,58205.54,2023-07-25,Closed
A13521,C4087,B020,Credit,10060.62,2016-07-08,Closed
A13522,C2917,B062,Credit,38936.65,2022-03-15,Dormant
A13523,C4069,B038,Savings,19141.16,2020-05-28,Closed
A13524,C4674,B046,Loan,91949.74,2021-10-06,Dormant
A13525,C3491,B172,Savings,22330.85,2019-11-01,Active
A13526,C4467,B032,Savings,21206.27,2018-02-07,Active
A13527,C0802,B147,Checking,8399.25,2020-09-06,Active
A13528,C4051,B146,Savings,50958.54,2023-09-24,Active
A13529,C3756,B034,Checking,27395.45,2023-10-18,Closed
A13530,C4899,B029,Checking,38676.69,2022-05-04,Closed
A13531,C4659,B029,Savings,77245.74,2023-04-12,Closed
A13532,C2852,B101,Loan,69470.39,2018-04-26,Dormant
A13533,C2221,B200,Savings,9944.34,2018-10-06,Dormant
A13534,C4738,B021,Loan,43275.55,2018-05-06,Active
A13535,C4171,B194,Savings,15747.89,2017-07-19,Closed
A13536,C2968,B196,Checking,64123.37,2021-01-16,Active
A13537,C4653,B179,Loan,23523.95,2022-04-26,Closed
A13538,C0256,B194,Credit,7564.64,2020-10-17,Dormant
A13539,C3475,B128,Checking,76607.19,2018-08-27,Dormant
A13540,C0663,B118,Loan,22550.12,2017-02-16,Active
A13541,C4355,B165,Credit,42633.73,2021-12-02,Active
A13542,C2320,B154,Loan,66014.03,2023-10-20,Dormant
A13543,C0875,B134,Loan,14521.78,2020-02-25,Closed
A13544,C2907,B197,Checking,47310.58,2016-12-10,Active
A13545,C0687,B093,Savings,72051.04,2019-07-24,Dormant
A13546,C2068,B118,Credit,76068.75,2015-07-31,Active
A13547,C0445,B142,Checking,87440.52,2015-08-12,Dormant
A13548,C4841,B187,Loan,61430.06,2015-12-01,Dormant
A13549,C0954,B190,Loan,79392.88,2020-08-17,Dormant
A13550,C1916,B161,Savings,67813.82,2016-01-04,Dormant
A13551,C2533,B111,Savings,83856.83,2016-07-20,Closed
A13552,C2047,B101,Savings,69774.01,2021-12-05,Dormant
A13553,C2602,B140,Savings,72085.97,2019-10-02,Closed
A13554,C3378,B171,Loan,51571.84,2019-10-07,Active
A13555,C1725,B109,Savings,43581.16,2024-02-11,Closed
A13556,C1723,B197,Credit,9698.6,2022-09-26,Closed
A13557,C4457,B030,Checking,68147.43,2023-01-16,Closed
A13558,C2925,B182,Loan,7531.63,2015-07-24,Closed
A13559,C3944,B027,Credit,98100.11,2020-03-10,Active
A13560,C1256,B112,Savings,55579.24,2022-07-11,Dormant
A13561,C0849,B020,Credit,45790.55,2018-08-22,Closed
A13562,C0712,B200,Loan,92746.79,2023-04-18,Closed
A13563,C4318,B165,Credit,35807.99,2025-02-23,Dormant
A13564,C4308,B144,Loan,56417.7,2023-03-20,Dormant
A13565,C2238,B114,Savings,15033.38,2022-05-18,Dormant
A13566,C0679,B073,Loan,82915.11,2019-07-25,Closed
A13567,C1933,B145,Checking,50966.88,2016-03-06,Closed
A13568,C3005,B089,Savings,56621.39,2021-12-07,Closed
A13569,C1984,B166,Loan,93832.49,2019-08-04,Closed
A13570,C1377,B078,Savings,56702.92,2016-09-19,Closed
A13571,C0044,B097,Savings,35097.76,2021-11-10,Dormant
A13572,C1274,B083,Checking,71576.87,2016-08-08,Active
A13573,C3589,B126,Credit,54612.08,2018-07-28,Dormant
A13574,C4228,B143,Checking,78155.06,2016-01-29,Dormant
A13575,C4137,B176,Checking,7563.34,2023-08-04,Closed
A13576,C3169,B153,Savings,11935.75,2022-01-03,Closed
A13577,C0822,B076,Savings,53486.77,2019-06-14,Dormant
A13578,C3370,B087,Checking,30027.56,2017-03-12,Closed
A13579,C0492,B071,Checking,4563.52,2017-02-08,Closed
A13580,C2984,B092,Checking,90134.92,2020-04-24,Closed
A13581,C1248,B168,Savings,367.08,2015-12-26,Dormant
A13582,C4070,B174,Savings,37531.59,2019-02-04,Closed
A13583,C2655,B098,Credit,7672.3,2018-11-27,Dormant
A13584,C1579,B169,Loan,69107.93,2024-09-11,Dormant
A13585,C2548,B025,Credit,755.49,2016-10-15,Dormant
A13586,C2746,B049,Checking,78221.72,2021-04-28,Dormant
A13587,C1060,B102,Checking,75816.0,2019-08-16,Dormant
A13588,C1090,B098,Checking,72015.74,2016-08-11,Closed
A13589,C1282,B192,Savings,80597.13,2016-09-24,Closed
A13590,C2434,B185,Credit,42345.88,2015-08-14,Closed
A13591,C3388,B057,Checking,31825.95,2024-03-26,Active
A13592,C1243,B079,Checking,63622.22,2024-12-26,Closed
A13593,C3313,B173,Loan,3258.34,2021-06-13,Active
A13594,C3617,B152,Credit,67352.85,2016-05-26,Dormant
A13595,C1497,B124,Savings,41578.38,2016-04-30,Closed
A13596,C2860,B115,Credit,64835.0,2024-04-24,Active
A13597,C2449,B001,Savings,93049.9,2021-12-06,Dormant
A13598,C3021,B003,Savings,78734.36,2017-12-26,Active
A13599,C3005,B157,Savings,46778.89,2020-12-12,Active
A13600,C0490,B026,Credit,32994.79,2024-10-10,Closed
A13601,C1539,B008,Loan,45301.74,2023-01-14,Closed
A13602,C0045,B053,Checking,34648.7,2016-11-16,Dormant
A13603,C2093,B123,Credit,98800.64,2020-09-29,Dormant
A13604,C2400,B009,Loan,30586.46,2016-03-09,Active
A13605,C0560,B024,Credit,6883.32,2022-12-06,Active
A13606,C3501,B133,Credit,61554.05,2023-05-24,Active
A13607,C0990,B058,Loan,17474.24,2020-12-23,Dormant
A13608,C4769,B031,Credit,34403.17,2015-11-12,Active
A13609,C0801,B183,Checking,80108.82,2024-06-21,Active
A13610,C4946,B133,Credit,35531.28,2016-12-22,Active
A13611,C3383,B058,Credit,68495.99,2022-07-03,Dormant
A13612,C2447,B059,Checking,94903.47,2015-10-26,Dormant
A13613,C4952,B090,Savings,50654.49,2020-04-04,Closed
A13614,C3755,B121,Savings,74998.24,2015-11-29,Active
A13615,C0751,B059,Loan,44310.3,2024-12-12,Closed
A13616,C0538,B116,Savings,56377.43,2020-12-23,Closed
A13617,C1813,B034,Loan,31964.79,2022-10-16,Dormant
A13618,C2048,B153,Checking,62624.27,2017-03-31,Dormant
A13619,C4902,B128,Credit,44691.38,2015-06-26,Dormant
A13620,C1204,B187,Checking,79476.88,2019-08-13,Dormant
A13621,C0361,B195,Checking,80448.38,2021-01-19,Dormant
A13622,C4592,B048,Loan,11237.97,2023-04-26,Closed
A13623,C4376,B146,Checking,14025.14,2021-12-08,Dormant
A13624,C0474,B051,Checking,75205.32,2022-09-10,Dormant
A13625,C2077,B157,Credit,90416.05,2024-11-03,Dormant
A13626,C3135,B036,Credit,12564.9,2023-07-03,Dormant
A13627,C2353,B186,Savings,96723.17,2018-09-07,Closed
A13628,C2956,B023,Savings,63944.45,2020-12-07,Active
A13629,C3881,B092,Checking,33630.23,2021-08-22,Closed
A13630,C0882,B053,Credit,35971.28,2016-08-17,Closed
A13631,C1862,B041,Loan,88829.93,2025-03-21,Closed
A13632,C2573,B064,Checking,83911.91,2016-12-10,Dormant
A13633,C3220,B173,Credit,58637.83,2017-01-02,Dormant
A13634,C0354,B067,Credit,86228.65,2016-09-14,Active
A13635,C0912,B107,Loan,86221.06,2021-04-02,Closed
A13636,C3428,B047,Credit,27303.11,2019-07-25,Dormant
A13637,C0008,B018,Checking,47212.79,2023-11-29,Closed
A13638,C2873,B097,Credit,95033.08,2018-06-23,Dormant
A13639,C2195,B032,Loan,27542.37,2025-02-03,Closed
A13640,C4224,B093,Credit,44149.76,2017-04-30,Dormant
A13641,C2048,B080,Checking,61847.72,2020-09-04,Dormant
A13642,C3751,B049,Checking,99410.98,2023-12-01,Closed
A13643,C3760,B013,Credit,39322.16,2018-03-20,Closed
A13644,C3835,B055,Checking,2323.23,2018-11-12,Dormant
A13645,C3732,B022,Savings,86968.57,2024-05-09,Closed
A13646,C2756,B093,Credit,499.29,2017-10-24,Active
A13647,C2911,B042,Savings,43313.72,2024-04-27,Closed
A13648,C2282,B009,Checking,20922.93,2020-09-18,Active
A13649,C1227,B081,Credit,34700.75,2016-12-06,Active
A13650,C2765,B038,Checking,32313.98,2018-09-17,Active
A13651,C0992,B092,Credit,2547.89,2022-03-02,Dormant
A13652,C1015,B087,Savings,53480.01,2016-11-27,Closed
A13653,C1967,B069,Savings,13300.38,2022-07-02,Active
A13654,C4349,B199,Credit,61975.99,2021-12-08,Dormant
A13655,C2642,B011,Credit,8872.28,2024-08-07,Active
A13656,C3962,B153,Checking,74562.49,2024-12-17,Dormant
A13657,C1273,B153,Credit,99331.71,2016-08-02,Active
A13658,C3495,B105,Credit,80526.3,2018-07-02,Active
A13659,C2439,B002,Credit,4862.8,2019-08-07,Dormant
A13660,C0962,B160,Savings,94157.31,2025-05-29,Active
A13661,C2381,B132,Credit,25279.33,2021-01-03,Active
A13662,C2575,B017,Loan,46131.11,2023-03-18,Active
A13663,C1995,B196,Credit,39502.98,2023-02-20,Active
A13664,C1450,B065,Savings,23072.95,2015-11-04,Active
A13665,C1117,B097,Savings,89698.93,2022-07-09,Dormant
A13666,C3485,B123,Loan,22637.81,2021-07-12,Dormant
A13667,C3103,B184,Checking,28497.6,2018-04-06,Active
A13668,C3942,B037,Credit,32544.34,2017-03-25,Dormant
A13669,C0705,B127,Credit,94009.42,2015-11-24,Dormant
A13670,C4689,B096,Credit,80823.42,2024-03-23,Active
A13671,C4338,B112,Checking,78653.05,2017-07-26,Closed
A13672,C2327,B038,Savings,4215.26,2021-06-27,Closed
A13673,C1380,B005,Loan,48052.43,2022-01-07,Dormant
A13674,C1170,B082,Loan,83391.07,2024-03-30,Closed
A13675,C3751,B097,Savings,885.91,2022-02-20,Dormant
A13676,C2987,B019,Checking,29608.9,2018-07-01,Active
A13677,C2782,B158,Credit,72770.53,2020-09-24,Dormant
A13678,C1658,B077,Savings,1539.08,2023-06-05,Closed
A13679,C3087,B164,Savings,86845.58,2024-08-15,Active
A13680,C3401,B187,Savings,55667.53,2016-10-17,Closed
A13681,C2923,B109,Checking,52661.86,2023-04-22,Dormant
A13682,C1102,B122,Loan,64419.19,2019-11-19,Dormant
A13683,C2763,B135,Credit,76152.87,2018-10-12,Dormant
A13684,C2508,B066,Credit,10122.25,2024-04-18,Closed
A13685,C3299,B092,Credit,45769.41,2016-07-27,Closed
A13686,C0339,B185,Credit,11044.66,2022-08-06,Dormant
A13687,C3055,B121,Loan,96309.99,2024-07-12,Closed
A13688,C0666,B011,Credit,106.81,2016-11-25,Active
A13689,C3169,B105,Credit,24357.67,2016-10-29,Dormant
A13690,C0517,B084,Savings,35159.36,2019-03-17,Active
A13691,C2002,B183,Loan,32158.94,2021-09-15,Dormant
A13692,C3332,B038,Loan,25594.33,2025-04-26,Active
A13693,C0438,B153,Loan,67344.11,2023-08-16,Dormant
A13694,C1381,B042,Savings,43886.87,2024-01-09,Active
A13695,C1717,B095,Loan,21251.68,2016-06-25,Dormant
A13696,C0809,B151,Credit,47010.7,2024-09-27,Closed
A13697,C2305,B065,Savings,36259.08,2016-03-20,Dormant
A13698,C4800,B063,Savings,11727.92,2023-09-13,Closed
A13699,C4208,B181,Savings,17862.63,2019-12-24,Active
A13700,C1040,B199,Savings,37292.44,2024-09-05,Dormant
A13701,C0888,B107,Loan,19651.72,2020-01-16,Closed
A13702,C1451,B187,Credit,31426.56,2023-09-05,Dormant
A13703,C3888,B071,Loan,31975.99,2019-07-13,Active
A13704,C2635,B109,Credit,25816.42,2023-08-04,Dormant
A13705,C0312,B031,Loan,22450.22,2023-02-07,Active
A13706,C2223,B056,Savings,89724.67,2017-04-06,Active
A13707,C1977,B067,Loan,33072.76,2025-02-22,Closed
A13708,C3238,B177,Loan,15247.66,2023-11-19,Closed
A13709,C0481,B111,Savings,2704.18,2018-09-15,Dormant
A13710,C2314,B147,Savings,31155.25,2016-12-22,Dormant
A13711,C0073,B169,Credit,26156.07,2018-11-11,Active
A13712,C4719,B188,Loan,80133.93,2017-06-05,Active
A13713,C4104,B199,Savings,9553.01,2019-04-29,Dormant
A13714,C4533,B101,Checking,9515.07,2017-07-12,Closed
A13715,C2081,B088,Savings,60625.67,2022-08-11,Closed
A13716,C3783,B105,Loan,85712.14,2023-11-11,Closed
A13717,C1732,B142,Credit,20199.94,2024-02-22,Closed
A13718,C1830,B035,Checking,45862.03,2024-07-29,Active
A13719,C0056,B149,Savings,60166.53,2023-06-09,Closed
A13720,C4636,B155,Credit,72217.36,2018-07-24,Active
A13721,C4348,B131,Loan,49362.86,2021-03-03,Dormant
A13722,C4628,B147,Savings,33414.32,2024-08-23,Dormant
A13723,C1769,B059,Checking,66177.29,2021-12-06,Dormant
A13724,C0946,B043,Loan,62836.28,2016-12-16,Active
A13725,C1707,B178,Checking,74374.74,2016-10-14,Closed
A13726,C3014,B018,Credit,72383.2,2017-07-04,Active
A13727,C3786,B061,Loan,21997.55,2020-05-26,Dormant
A13728,C4116,B031,Loan,139.61,2023-11-30,Dormant
A13729,C1137,B020,Savings,23482.24,2020-01-07,Dormant
A13730,C1714,B127,Credit,54626.3,2017-06-12,Active
A13731,C1039,B165,Checking,65007.21,2017-09-20,Active
A13732,C2468,B017,Loan,12812.3,2025-05-21,Active
A13733,C2870,B118,Savings,29445.36,2023-01-04,Closed
A13734,C3320,B178,Savings,85738.21,2023-05-14,Dormant
A13735,C1039,B163,Credit,42772.33,2018-02-14,Dormant
A13736,C1606,B056,Loan,47157.65,2015-11-03,Active
A13737,C3258,B199,Savings,73770.6,2021-11-16,Closed
A13738,C3665,B006,Loan,27737.25,2015-12-05,Active
A13739,C0087,B119,Checking,22437.4,2016-03-28,Dormant
A13740,C4678,B080,Savings,46611.47,2019-03-18,Active
A13741,C2482,B161,Checking,2868.82,2021-09-16,Active
A13742,C2599,B095,Credit,71347.63,2020-10-22,Dormant
A13743,C1189,B122,Loan,59721.71,2019-02-11,Dormant
A13744,C0330,B157,Checking,83046.55,2023-05-26,Active
A13745,C0354,B027,Credit,8401.21,2018-12-16,Closed
A13746,C3138,B031,Savings,48324.71,2023-07-29,Closed
A13747,C0466,B084,Loan,33808.79,2019-10-17,Dormant
A13748,C2705,B099,Loan,69819.41,2022-11-06,Closed
A13749,C2452,B154,Credit,37596.05,2019-08-02,Dormant
A13750,C4527,B093,Checking,81489.36,2023-07-03,Active
A13751,C0856,B111,Loan,53935.88,2019-01-07,Dormant
A13752,C1117,B136,Credit,5703.11,2021-03-18,Closed
A13753,C4315,B114,Savings,61459.7,2025-01-12,Dormant
A13754,C2929,B185,Checking,59158.44,2021-06-03,Closed
A13755,C4509,B005,Loan,31986.58,2017-07-02,Dormant
A13756,C0923,B026,Checking,78439.96,2023-07-27,Dormant
A13757,C0006,B187,Loan,52937.25,2020-05-23,Dormant
A13758,C0280,B072,Savings,92818.77,2023-07-28,Dormant
A13759,C3488,B168,Loan,71370.45,2022-07-23,Active
A13760,C0791,B118,Credit,74081.94,2019-05-02,Dormant
A13761,C0496,B098,Checking,50217.49,2021-08-30,Active
A13762,C3141,B105,Loan,93808.35,2017-02-11,Closed
A13763,C4829,B097,Checking,67300.06,2017-08-11,Closed
A13764,C3419,B083,Checking,23606.27,2019-06-05,Dormant
A13765,C3845,B014,Checking,38143.89,2020-07-20,Closed
A13766,C2252,B096,Loan,94240.48,2018-06-20,Dormant
A13767,C4570,B082,Loan,6113.32,2018-08-03,Active
A13768,C2391,B131,Credit,8093.11,2020-11-06,Active
A13769,C3140,B135,Checking,1159.59,2019-08-06,Dormant
A13770,C4441,B053,Credit,82765.14,2016-10-06,Dormant
A13771,C1077,B108,Credit,1975.7,2021-11-19,Dormant
A13772,C2290,B151,Savings,75458.89,2017-03-26,Closed
A13773,C3301,B133,Loan,42567.5,2016-01-23,Closed
A13774,C0428,B187,Credit,44249.71,2015-10-02,Closed
A13775,C0270,B134,Savings,30519.98,2021-07-17,Dormant
A13776,C4902,B108,Loan,28700.94,2017-08-21,Dormant
A13777,C3314,B156,Credit,86445.75,2015-08-21,Closed
A13778,C3524,B194,Savings,87352.09,2015-10-26,Dormant
A13779,C1210,B029,Loan,88028.13,2024-10-13,Closed
A13780,C4921,B009,Credit,9083.49,2021-03-23,Dormant
A13781,C1424,B154,Savings,93080.04,2020-07-25,Active
A13782,C0588,B153,Savings,65898.15,2020-09-23,Dormant
A13783,C4743,B118,Checking,13417.12,2022-02-24,Active
A13784,C2964,B152,Loan,78416.04,2018-02-14,Closed
A13785,C2044,B148,Credit,29319.81,2021-06-19,Active
A13786,C2390,B194,Checking,54135.12,2017-06-07,Active
A13787,C1359,B015,Checking,83504.8,2021-03-20,Closed
A13788,C0293,B062,Loan,22294.11,2016-03-23,Dormant
A13789,C4252,B063,Checking,13982.13,2018-05-25,Dormant
A13790,C0572,B091,Loan,42726.09,2019-03-03,Active
A13791,C2069,B184,Loan,94323.37,2019-05-06,Dormant
A13792,C4154,B102,Loan,96659.72,2023-04-26,Active
A13793,C4088,B138,Checking,10261.78,2022-07-21,Dormant
A13794,C1040,B012,Loan,82175.86,2019-10-25,Dormant
A13795,C1220,B093,Savings,18452.25,2022-08-28,Active
A13796,C3683,B130,Savings,33009.72,2018-06-30,Active
A13797,C0179,B161,Checking,67387.05,2016-01-31,Active
A13798,C0698,B019,Loan,74635.22,2015-09-06,Dormant
A13799,C0231,B187,Credit,64456.37,2024-09-19,Closed
A13800,C4670,B075,Loan,34269.37,2023-10-04,Dormant
A13801,C3859,B117,Loan,46282.16,2021-02-11,Closed
A13802,C0244,B046,Checking,32525.9,2024-03-13,Dormant
A13803,C2642,B106,Loan,43537.54,2019-07-27,Dormant
A13804,C4309,B020,Loan,99283.13,2017-07-20,Dormant
A13805,C1614,B024,Loan,83841.27,2020-04-30,Dormant
A13806,C4333,B101,Credit,54493.02,2021-01-17,Closed
A13807,C1261,B152,Savings,26755.94,2023-03-16,Active
A13808,C4782,B072,Savings,11122.15,2024-08-14,Dormant
A13809,C3487,B022,Loan,80787.36,2024-08-11,Closed
A13810,C2058,B087,Checking,86603.83,2020-03-05,Active
A13811,C2513,B165,Loan,79128.97,2018-12-05,Closed
A13812,C1229,B073,Loan,3589.76,2024-07-11,Active
A13813,C0230,B129,Credit,85223.64,2019-12-25,Closed
A13814,C4732,B121,Savings,12382.25,2017-10-15,Dormant
A13815,C3739,B067,Credit,40667.33,2023-08-11,Active
A13816,C0127,B015,Credit,15149.95,2022-06-07,Dormant
A13817,C1514,B069,Credit,36734.32,2024-08-27,Active
A13818,C0309,B042,Credit,37398.61,2021-02-03,Closed
A13819,C0414,B172,Credit,12493.11,2015-12-28,Active
A13820,C3767,B069,Credit,17844.26,2023-06-12,Dormant
A13821,C0042,B114,Credit,54331.22,2020-03-05,Closed
A13822,C4326,B137,Credit,6884.67,2015-08-03,Active
A13823,C2221,B168,Checking,25970.19,2021-08-20,Closed
A13824,C3914,B170,Loan,73095.92,2023-05-15,Dormant
A13825,C2685,B150,Loan,4060.7,2017-12-05,Active
A13826,C1393,B073,Loan,79150.57,2018-12-09,Dormant
A13827,C2255,B100,Savings,3498.62,2018-12-26,Closed
A13828,C4067,B171,Loan,19191.69,2016-09-17,Dormant
A13829,C0070,B142,Checking,36527.85,2024-05-26,Active
A13830,C4851,B064,Savings,10879.63,2019-10-10,Dormant
A13831,C0897,B111,Loan,49376.91,2019-11-29,Closed
A13832,C2378,B175,Loan,94539.9,2020-10-04,Dormant
A13833,C0966,B070,Checking,6479.74,2017-06-15,Dormant
A13834,C1394,B149,Credit,53779.99,2022-09-07,Closed
A13835,C4367,B061,Credit,67702.94,2022-09-26,Active
A13836,C1581,B158,Checking,19065.65,2020-06-19,Dormant
A13837,C2857,B130,Savings,72015.62,2016-02-03,Active
A13838,C2859,B048,Checking,86796.49,2018-09-28,Active
A13839,C4510,B074,Savings,75292.95,2015-10-30,Dormant
A13840,C1919,B153,Checking,12634.99,2021-09-09,Closed
A13841,C3074,B090,Checking,25461.15,2024-10-18,Active
A13842,C1645,B158,Credit,26626.47,2020-07-25,Active
A13843,C2896,B074,Credit,76270.22,2020-02-22,Active
A13844,C2925,B024,Savings,61676.93,2023-04-18,Dormant
A13845,C0759,B033,Loan,49338.02,2024-07-26,Closed
A13846,C3563,B086,Credit,69693.55,2022-10-15,Closed
A13847,C3428,B014,Loan,8027.68,2019-11-12,Closed
A13848,C2991,B122,Loan,40385.82,2024-11-27,Active
A13849,C0197,B113,Checking,56183.61,2016-02-07,Active
A13850,C3178,B091,Credit,46644.21,2020-01-12,Dormant
A13851,C1176,B030,Savings,67348.43,2018-07-17,Closed
A13852,C4558,B189,Checking,37734.94,2022-09-01,Closed
A13853,C1848,B127,Loan,97301.24,2018-08-08,Active
A13854,C1173,B031,Savings,12121.75,2017-06-17,Active
A13855,C0309,B123,Checking,78215.96,2022-05-07,Active
A13856,C1559,B175,Savings,5281.84,2022-08-22,Dormant
A13857,C0064,B088,Checking,40861.2,2019-01-14,Dormant
A13858,C3063,B149,Loan,5788.93,2016-11-16,Dormant
A13859,C3620,B029,Loan,42942.25,2021-01-28,Active
A13860,C2365,B114,Loan,34541.7,2018-03-27,Dormant
A13861,C1599,B133,Savings,83622.34,2021-01-04,Closed
A13862,C0238,B184,Checking,49862.97,2024-01-24,Dormant
A13863,C1921,B044,Loan,62007.92,2020-06-09,Dormant
A13864,C1942,B140,Credit,8449.25,2023-11-17,Active
A13865,C3778,B046,Checking,16836.91,2018-07-07,Closed
A13866,C0709,B149,Credit,23329.91,2015-09-14,Active
A13867,C0794,B119,Checking,2036.62,2022-04-11,Closed
A13868,C0061,B195,Credit,75852.2,2022-11-19,Closed
A13869,C0811,B192,Loan,24112.21,2015-07-12,Closed
A13870,C0065,B058,Savings,33969.82,2020-11-06,Closed
A13871,C3606,B017,Loan,11115.8,2019-09-15,Dormant
A13872,C2606,B115,Loan,41811.65,2018-05-24,Dormant
A13873,C2557,B113,Checking,37178.97,2021-02-14,Closed
A13874,C4441,B101,Savings,30144.27,2022-07-12,Dormant
A13875,C0293,B137,Savings,37399.77,2021-09-01,Active
A13876,C1673,B036,Checking,20111.21,2017-02-09,Dormant
A13877,C4879,B126,Checking,78248.73,2015-08-02,Dormant
A13878,C1020,B148,Checking,34492.08,2016-01-16,Active
A13879,C2864,B122,Checking,60391.05,2016-03-28,Dormant
A13880,C3678,B038,Loan,5232.9,2018-04-14,Active
A13881,C2537,B028,Savings,95140.36,2021-07-19,Active
A13882,C4077,B038,Savings,82164.98,2017-10-08,Active
A13883,C4457,B095,Credit,91691.51,2024-09-24,Dormant
A13884,C4553,B171,Checking,6854.12,2025-05-22,Dormant
A13885,C1097,B051,Checking,50716.63,2019-11-26,Dormant
A13886,C4760,B161,Loan,33409.45,2021-01-29,Closed
A13887,C1757,B136,Loan,91532.04,2017-12-12,Closed
A13888,C1908,B058,Credit,34958.48,2020-09-19,Active
A13889,C2188,B155,Checking,68075.64,2021-09-12,Active
A13890,C1578,B070,Loan,52542.4,2018-01-31,Dormant
A13891,C3179,B149,Savings,50324.24,2020-02-15,Active
A13892,C4063,B117,Savings,36048.49,2020-08-21,Dormant
A13893,C0957,B136,Loan,43077.79,2025-05-02,Active
A13894,C1665,B120,Credit,77938.01,2024-08-31,Dormant
A13895,C2644,B036,Credit,384.56,2015-11-08,Dormant
A13896,C0507,B003,Loan,23859.61,2018-06-20,Closed
A13897,C4394,B003,Credit,37745.88,2020-01-14,Active
A13898,C2749,B154,Checking,18929.6,2016-03-29,Dormant
A13899,C3576,B107,Savings,45571.94,2020-08-16,Active
A13900,C0025,B067,Loan,12054.94,2019-06-24,Active
A13901,C0444,B071,Credit,4820.61,2021-12-23,Dormant
A13902,C3558,B199,Loan,37631.59,2019-04-12,Closed
A13903,C2320,B106,Savings,58443.56,2022-12-15,Dormant
A13904,C4175,B035,Loan,11411.83,2024-03-20,Active
A13905,C3421,B120,Checking,34761.16,2024-01-05,Closed
A13906,C1346,B017,Savings,10951.41,2020-05-27,Dormant
A13907,C2126,B150,Savings,36716.65,2022-06-24,Active
A13908,C2157,B082,Savings,34910.05,2018-05-30,Dormant
A13909,C4502,B005,Checking,31940.04,2020-05-24,Dormant
A13910,C4213,B172,Savings,4518.05,2019-03-28,Closed
A13911,C3041,B152,Savings,9525.76,2023-12-31,Dormant
A13912,C0432,B105,Loan,60563.97,2022-02-11,Dormant
A13913,C2454,B074,Checking,37904.78,2016-06-19,Dormant
A13914,C4379,B185,Savings,66606.31,2022-09-08,Closed
A13915,C4799,B144,Checking,43199.72,2020-04-21,Closed
A13916,C4897,B088,Credit,51339.16,2022-09-04,Dormant
A13917,C2992,B010,Loan,81919.99,2019-07-18,Dormant
A13918,C1839,B143,Credit,6192.49,2020-04-13,Closed
A13919,C2332,B190,Credit,32730.97,2019-10-05,Dormant
A13920,C0534,B200,Credit,61261.33,2022-11-28,Closed
A13921,C2128,B008,Savings,74441.07,2021-12-29,Active
A13922,C4689,B140,Checking,86903.78,2016-08-14,Active
A13923,C4564,B105,Savings,18138.64,2018-10-20,Closed
A13924,C2272,B196,Savings,35995.86,2015-11-22,Dormant
A13925,C3380,B046,Savings,11979.36,2022-04-18,Dormant
A13926,C1704,B031,Savings,31155.17,2024-10-24,Active
A13927,C0838,B154,Loan,87758.74,2017-03-12,Active
A13928,C3654,B110,Checking,35886.2,2016-12-31,Closed
A13929,C0167,B064,Checking,18917.05,2024-12-08,Active
A13930,C0621,B038,Credit,22081.36,2018-03-24,Active
A13931,C2735,B185,Checking,64260.05,2017-12-22,Closed
A13932,C0353,B164,Checking,57534.92,2017-05-07,Dormant
A13933,C1471,B194,Credit,14221.95,2024-06-22,Closed
A13934,C0797,B004,Savings,31278.77,2016-10-16,Active
A13935,C1629,B076,Loan,81844.2,2018-01-06,Closed
A13936,C3728,B018,Savings,58777.5,2019-06-22,Active
A13937,C0151,B134,Loan,35082.98,2017-04-18,Dormant
A13938,C3193,B159,Loan,56146.0,2016-03-08,Closed
A13939,C3873,B044,Loan,85141.38,2021-07-05,Active
