policyID,customerID,policyType,premium,issueDate,status,coverageAmount,agentID
P14329,C4322,Health,3620,2022-01-03,Expired,197281,A109
P14330,C2266,Health,4606,2025-03-20,Active,361737,A360
P14331,C2563,Home,4611,2022-05-17,Lapsed,473023,A202
P14332,C3618,Life,4643,2020-10-21,Active,169814,A061
P14333,C4845,Home,2970,2023-12-21,Active,235018,A285
P14334,C4480,Auto,540,2024-11-02,Lapsed,46252,A421
P14335,C0334,Auto,4267,2024-08-24,Lapsed,360038,A079
P14336,C0303,Travel,1774,2021-07-26,Active,387336,A080
P14337,C1933,Travel,3200,2020-07-06,Lapsed,15095,A181
P14338,C1502,Health,2273,2021-12-29,Expired,58940,A418
P14339,C4727,Auto,339,2021-08-07,Expired,204212,A396
P14340,C1206,Health,1279,2022-01-13,Expired,228113,A409
P14341,C0449,Home,1553,2024-04-16,Expired,416413,A416
P14342,C4409,Auto,1300,2024-11-25,Lapsed,277343,A224
P14343,C2384,Auto,4639,2025-04-25,Lapsed,482484,A444
P14344,C3485,Home,3037,2022-12-04,Active,195308,A178
P14345,C4528,Health,4805,2022-07-10,Lapsed,395745,A198
P14346,C2945,Health,4098,2021-11-29,Expired,456416,A250
P14347,C0189,Auto,4545,2024-07-30,Active,458510,A097
P14348,C2224,Travel,2367,2022-12-08,Active,411327,A489
P14349,C1288,Auto,3159,2023-04-16,Active,362596,A323
P14350,C1949,Auto,1796,2023-12-19,Expired,106270,A315
P14351,C1007,Health,383,2022-09-08,Expired,181267,A177
P14352,C1743,Auto,985,2020-10-15,Active,335917,A174
P14353,C2717,Auto,2788,2022-02-02,Lapsed,391712,A408
P14354,C4836,Travel,1359,2022-12-20,Expired,248244,A228
P14355,C4417,Life,3320,2020-10-05,Active,369282,A395
P14356,C0529,Auto,2425,2022-01-31,Lapsed,65933,A142
P14357,C4893,Health,4403,2020-06-30,Expired,470623,A087
P14358,C0766,Life,2556,2024-03-06,Lapsed,451978,A430
P14359,C3233,Life,2662,2022-04-01,Lapsed,66370,A428
P14360,C1277,Health,4895,2020-11-19,Lapsed,314534,A298
P14361,C1436,Life,3870,2020-07-24,Active,99643,A142
P14362,C2644,Health,3457,2021-01-29,Active,430943,A408
P14363,C2975,Travel,2557,2021-11-02,Active,387569,A423
P14364,C4400,Life,3259,2022-11-04,Active,474631,A350
P14365,C1453,Auto,1879,2022-02-25,Lapsed,490704,A090
P14366,C3611,Health,3232,2021-07-03,Expired,210364,A216
P14367,C4050,Auto,405,2025-01-24,Expired,372786,A299
P14368,C4951,Health,2943,2023-03-14,Lapsed,460343,A319
P14369,C2632,Auto,638,2024-03-29,Expired,397477,A041
P14370,C1870,Health,682,2021-04-29,Lapsed,294250,A043
P14371,C0785,Health,4684,2024-03-12,Lapsed,274382,A470
P14372,C1136,Travel,1069,2023-05-22,Lapsed,179201,A099
P14373,C1061,Home,2633,2021-10-17,Expired,336587,A438
P14374,C2034,Life,2628,2023-02-02,Lapsed,484287,A252
P14375,C1057,Travel,3335,2020-07-19,Lapsed,232731,A372
P14376,C1786,Health,1914,2024-09-22,Lapsed,239184,A274
P14377,C2759,Travel,449,2020-12-12,Expired,273728,A277
P14378,C3218,Health,1944,2020-10-10,Expired,220550,A206
P14379,C0929,Home,1135,2025-06-15,Lapsed,281152,A335
P14380,C1705,Travel,1417,2025-05-10,Lapsed,261831,A330
P14381,C1157,Home,474,2021-09-26,Active,391146,A352
P14382,C0058,Health,583,2024-06-30,Lapsed,262602,A150
P14383,C2101,Health,2163,2025-03-17,Active,200126,A235
P14384,C2168,Auto,1547,2021-11-14,Active,248535,A313
P14385,C3297,Life,1165,2022-04-30,Expired,50388,A407
P14386,C3999,Travel,2302,2023-04-06,Active,142630,A440
P14387,C2108,Auto,3994,2023-11-06,Lapsed,479472,A098
P14388,C1391,Health,3059,2021-05-22,Lapsed,247327,A086
P14389,C4192,Health,2938,2022-10-15,Lapsed,436379,A451
P14390,C1086,Life,876,2020-11-14,Active,92074,A251
P14391,C0601,Life,4776,2022-06-15,Expired,44606,A062
P14392,C3940,Life,2386,2021-02-04,Lapsed,74765,A053
P14393,C3063,Health,1701,2023-01-17,Expired,57412,A371
P14394,C0814,Auto,4656,2020-08-08,Lapsed,211359,A349
P14395,C3076,Travel,1232,2025-01-10,Expired,343980,A422
P14396,C0810,Health,3002,2024-06-23,Lapsed,316473,A174
P14397,C0743,Health,4401,2025-03-23,Lapsed,407089,A100
P14398,C0704,Home,472,2025-03-18,Active,371939,A033
P14399,C2102,Health,4059,2021-04-02,Lapsed,144919,A485
P14400,C1293,Health,1014,2021-02-07,Active,313628,A335
P14401,C0137,Travel,1035,2023-12-13,Lapsed,331676,A027
P14402,C0471,Home,3813,2025-02-09,Expired,459118,A205
P14403,C1080,Home,2274,2023-04-18,Lapsed,236697,A410
P14404,C2706,Life,613,2024-09-22,Active,69062,A093
P14405,C1993,Life,4827,2024-11-20,Lapsed,328664,A417
P14406,C1842,Auto,2461,2022-04-04,Active,40838,A368
P14407,C1634,Home,3311,2021-11-06,Expired,398743,A486
P14408,C0832,Home,4755,2021-01-10,Active,184054,A393
P14409,C2038,Auto,2085,2025-03-15,Lapsed,171479,A147
P14410,C1855,Travel,1243,2024-05-24,Expired,338897,A128
P14411,C1384,Auto,4599,2023-12-09,Expired,223920,A454
P14412,C1444,Auto,1504,2023-11-27,Lapsed,93177,A474
P14413,C2601,Auto,4043,2024-11-19,Active,83505,A165
P14414,C1054,Health,3745,2023-12-23,Expired,408612,A229
P14415,C3361,Life,4177,2021-08-06,Active,269133,A064
P14416,C4312,Health,2919,2024-02-02,Active,73076,A001
P14417,C2931,Auto,553,2021-05-29,Expired,426959,A487
P14418,C3271,Travel,4012,2020-12-23,Lapsed,20019,A237
P14419,C4782,Travel,1627,2023-06-02,Lapsed,148725,A063
P14420,C2074,Home,1744,2025-05-26,Expired,107135,A310
P14421,C1183,Home,1318,2021-03-04,Lapsed,123884,A031
P14422,C3529,Home,3451,2024-08-03,Expired,242882,A492
P14423,C1919,Health,1631,2023-03-11,Active,208714,A332
P14424,C4015,Life,2637,2023-08-20,Active,139873,A141
P14425,C0717,Auto,714,2024-01-17,Lapsed,228286,A287
P14426,C1567,Travel,3569,2025-05-19,Lapsed,473379,A198
P14427,C0352,Travel,4117,2024-08-31,Active,258573,A417
P14428,C2198,Health,301,2024-04-27,Lapsed,291937,A356
P14429,C1322,Health,347,2023-05-24,Expired,392087,A064
P14430,C1787,Health,2836,2020-12-04,Active,424717,A169
P14431,C2252,Life,1652,2024-10-18,Lapsed,487591,A242
P14432,C1549,Home,3327,2023-03-07,Expired,365175,A188
P14433,C4318,Home,3134,2025-01-10,Expired,113780,A121
P14434,C2743,Home,3300,2020-10-30,Active,438822,A145
P14435,C4779,Life,2543,2025-05-18,Lapsed,420768,A485
P14436,C1936,Travel,4795,2023-07-07,Expired,365764,A029
P14437,C3971,Home,2481,2020-08-19,Active,399988,A301
P14438,C1590,Home,2132,2024-04-17,Lapsed,339945,A317
P14439,C1620,Auto,2527,2024-01-20,Expired,44652,A317
P14440,C4985,Health,2109,2021-12-30,Expired,472850,A384
P14441,C2329,Health,2460,2024-08-11,Expired,453672,A272
P14442,C0851,Auto,2283,2023-09-20,Active,271216,A187
P14443,C2248,Life,3970,2020-10-02,Active,90382,A164
P14444,C1828,Auto,4027,2022-02-26,Expired,219885,A292
P14445,C1878,Home,619,2024-07-15,Expired,282088,A102
P14446,C1452,Home,1858,2022-01-12,Expired,184552,A150
P14447,C0275,Travel,3734,2021-06-06,Lapsed,483201,A116
P14448,C1846,Life,614,2021-06-28,Expired,159715,A327
P14449,C0013,Auto,1633,2022-08-04,Expired,151916,A193
P14450,C0049,Auto,2872,2022-08-29,Expired,305106,A347
P14451,C3752,Health,2780,2024-06-13,Active,340792,A057
P14452,C4285,Auto,339,2021-11-13,Lapsed,355845,A154
P14453,C1541,Home,1234,2023-09-02,Expired,381655,A129
P14454,C0419,Travel,1624,2023-09-04,Expired,410705,A468
P14455,C3194,Home,2733,2024-04-18,Expired,304463,A030
P14456,C3219,Life,4738,2025-04-12,Active,342502,A206
P14457,C1253,Auto,3711,2023-05-05,Lapsed,87636,A044
P14458,C0465,Health,3834,2022-06-04,Expired,132268,A193
P14459,C0854,Auto,1255,2025-04-11,Lapsed,97263,A116
P14460,C1644,Auto,3384,2020-12-19,Lapsed,359288,A391
P14461,C1565,Life,1844,2022-07-29,Lapsed,301525,A197
P14462,C2472,Life,1122,2021-05-03,Active,156639,A184
P14463,C1325,Travel,4840,2025-02-22,Expired,416401,A402
P14464,C2858,Life,4747,2020-12-30,Active,136249,A200
P14465,C4264,Health,1757,2024-03-02,Expired,174070,A288
P14466,C1591,Life,1758,2021-03-10,Expired,71356,A286
P14467,C3763,Travel,4816,2024-12-31,Active,283037,A209
P14468,C4580,Health,1209,2021-03-30,Active,473125,A107
P14469,C3880,Auto,890,2024-12-06,Active,256641,A265
P14470,C0421,Travel,2651,2021-04-15,Expired,52065,A419
P14471,C1539,Home,1004,2021-12-20,Active,179448,A309
P14472,C4034,Life,2605,2025-02-12,Expired,445386,A352
P14473,C1572,Home,2873,2023-03-17,Expired,496630,A419
P14474,C1054,Home,382,2024-07-20,Expired,199427,A119
P14475,C4100,Life,809,2023-06-02,Expired,112671,A071
P14476,C0340,Life,2074,2022-03-03,Expired,148654,A202
P14477,C1047,Travel,3468,2020-11-30,Lapsed,247447,A477
P14478,C1110,Life,1650,2023-02-28,Active,441086,A380
P14479,C1767,Health,4462,2021-04-23,Active,186702,A410
P14480,C1616,Home,3485,2024-03-25,Active,184788,A260
P14481,C0796,Auto,1652,2020-08-11,Active,438385,A068
P14482,C2091,Life,4200,2021-08-19,Lapsed,366608,A139
P14483,C2840,Home,2981,2022-06-19,Expired,238381,A393
P14484,C3250,Health,4470,2023-09-05,Expired,258603,A097
P14485,C2453,Home,1016,2023-01-01,Expired,78515,A294
P14486,C3841,Auto,1128,2025-02-19,Active,433905,A435
P14487,C0946,Travel,4642,2021-02-07,Lapsed,455951,A340
P14488,C3715,Home,488,2023-04-21,Lapsed,422200,A065
P14489,C2789,Life,4919,2021-04-10,Lapsed,415501,A232
P14490,C3501,Health,634,2024-07-26,Lapsed,37312,A426
P14491,C1851,Auto,1960,2023-09-23,Active,41304,A202
P14492,C0975,Life,306,2023-08-27,Lapsed,273115,A276
P14493,C4095,Home,4007,2024-05-20,Expired,37531,A037
P14494,C3127,Life,2007,2021-04-28,Active,475000,A325
P14495,C1806,Health,1454,2023-08-23,Active,286672,A480
P14496,C1805,Home,363,2023-07-26,Lapsed,253205,A106
P14497,C0699,Life,3820,2023-12-31,Expired,152153,A190
P14498,C2509,Auto,1827,2022-08-28,Expired,378756,A494
P14499,C4242,Travel,4324,2023-01-06,Lapsed,355754,A122
P14500,C4353,Auto,452,2023-02-21,Active,397442,A086
P14501,C0380,Travel,4886,2020-07-19,Active,473993,A024
P14502,C1776,Life,2362,2024-10-12,Active,395059,A034
P14503,C0456,Auto,3893,2024-02-06,Active,103593,A373
P14504,C0152,Travel,3572,2023-10-12,Lapsed,201087,A293
P14505,C0932,Auto,2397,2024-07-31,Expired,289938,A103
P14506,C0720,Life,3050,2021-12-26,Active,367219,A370
P14507,C1370,Life,4626,2022-08-19,Active,294418,A125
P14508,C3466,Auto,2288,2021-10-16,Lapsed,389502,A367
P14509,C0315,Travel,749,2023-09-20,Expired,90598,A371
P14510,C1382,Travel,2015,2021-01-03,Active,30121,A296
P14511,C3552,Health,3842,2023-04-20,Lapsed,242931,A190
P14512,C2482,Home,2600,2022-03-13,Expired,366323,A363
P14513,C2940,Auto,3963,2024-03-10,Expired,327691,A181
P14514,C3439,Travel,4412,2020-12-12,Expired,22731,A215
P14515,C0174,Auto,2228,2021-08-04,Expired,269782,A258
P14516,C3535,Auto,4328,2021-02-05,Expired,175613,A454
P14517,C0550,Home,4225,2021-07-18,Expired,475173,A008
P14518,C0990,Auto,1196,2022-05-07,Active,84044,A480
P14519,C1444,Auto,4915,2020-12-26,Active,475538,A221
P14520,C2675,Health,4042,2021-05-30,Expired,378317,A426
P14521,C0963,Auto,936,2024-11-01,Lapsed,474579,A225
P14522,C2277,Life,634,2024-01-02,Active,463518,A126
P14523,C1578,Home,4373,2025-02-13,Active,118599,A424
P14524,C4495,Home,1782,2025-06-08,Lapsed,406480,A391
P14525,C0952,Life,1689,2024-04-15,Active,312383,A156
P14526,C0788,Travel,4240,2024-02-02,Expired,223783,A265
P14527,C1826,Home,3841,2023-11-06,Expired,104313,A456
P14528,C4803,Travel,1109,2020-08-10,Expired,418893,A198
P14529,C3490,Life,4018,2023-06-28,Active,218880,A031
P14530,C2059,Life,2998,2021-05-13,Expired,338512,A448
P14531,C1145,Travel,2775,2023-01-01,Lapsed,81686,A065
P14532,C0782,Life,1942,2024-02-28,Expired,224865,A370
P14533,C1983,Home,381,2021-11-03,Lapsed,189164,A410
P14534,C1395,Health,3125,2021-06-13,Expired,293383,A184
P14535,C0301,Auto,2216,2022-07-08,Lapsed,308982,A372
P14536,C2269,Home,2766,2024-10-25,Lapsed,260841,A101
P14537,C3721,Home,4530,2022-05-30,Expired,62348,A314
P14538,C1385,Travel,3101,2022-03-23,Active,357902,A401
P14539,C0225,Auto,1665,2020-09-06,Lapsed,422638,A141
P14540,C2377,Auto,3994,2021-02-17,Expired,228259,A344
P14541,C2734,Auto,3199,2021-10-24,Lapsed,184324,A013
P14542,C3818,Life,523,2021-01-14,Expired,71638,A338
P14543,C3026,Auto,3290,2021-07-10,Lapsed,202452,A124
P14544,C3506,Health,2364,2022-03-20,Expired,328783,A420
P14545,C4509,Life,1702,2022-10-09,Active,447946,A043
P14546,C0363,Travel,1112,2022-12-07,Expired,32763,A345
P14547,C1377,Health,3977,2021-12-14,Expired,161171,A270
P14548,C2385,Auto,3800,2021-07-25,Expired,261502,A018
P14549,C3937,Health,473,2021-12-17,Expired,398480,A397
P14550,C1565,Home,4716,2022-02-13,Active,472041,A048
P14551,C4605,Auto,2297,2021-10-02,Lapsed,241644,A471
P14552,C2247,Health,2271,2021-07-04,Lapsed,423452,A500
P14553,C1063,Life,813,2020-10-30,Expired,185903,A253
P14554,C3590,Auto,3757,2023-10-30,Expired,175104,A316
P14555,C1086,Health,4462,2022-04-27,Lapsed,184379,A162
P14556,C0139,Travel,4925,2022-11-29,Expired,175548,A073
P14557,C2644,Health,526,2022-06-18,Lapsed,189347,A437
P14558,C4896,Health,2685,2024-01-02,Expired,429822,A100
P14559,C3032,Health,347,2024-07-05,Expired,474086,A026
P14560,C2414,Home,4207,2024-10-25,Expired,468525,A356
P14561,C1222,Home,4916,2023-06-02,Expired,395966,A157
P14562,C3716,Life,3014,2024-10-19,Lapsed,414635,A196
P14563,C2827,Home,2122,2024-07-02,Lapsed,117397,A147
P14564,C4089,Health,4825,2021-08-06,Lapsed,48619,A294
P14565,C4740,Home,1399,2022-01-27,Lapsed,361599,A163
P14566,C4278,Home,3151,2022-08-23,Expired,351296,A150
P14567,C3573,Auto,3721,2020-08-20,Expired,375971,A241
P14568,C2047,Home,948,2021-01-29,Lapsed,442645,A238
P14569,C3197,Travel,2855,2020-08-14,Lapsed,119443,A030
P14570,C2775,Home,2263,2024-10-02,Lapsed,42269,A356
P14571,C0052,Life,4981,2021-10-16,Expired,225234,A004
P14572,C1515,Auto,4395,2020-09-05,Active,367837,A017
P14573,C0742,Health,1696,2021-02-15,Lapsed,159342,A007
P14574,C0771,Health,4893,2023-12-15,Active,273067,A314
P14575,C0270,Auto,4205,2024-10-07,Lapsed,415359,A472
P14576,C0735,Life,1262,2025-02-18,Expired,279815,A215
P14577,C4733,Auto,1279,2021-04-19,Expired,133769,A436
P14578,C2595,Auto,2044,2023-10-03,Expired,411502,A248
P14579,C1262,Health,1614,2022-03-12,Expired,331871,A096
P14580,C3759,Travel,1011,2022-10-07,Lapsed,491945,A409
P14581,C4450,Health,680,2024-08-27,Active,154757,A423
P14582,C1280,Auto,1647,2024-12-20,Lapsed,200924,A354
P14583,C0823,Health,2417,2025-03-04,Expired,199574,A276
P14584,C1414,Home,2678,2025-02-16,Active,50852,A363
P14585,C0655,Travel,1503,2022-04-26,Active,84884,A253
P14586,C0015,Auto,2931,2022-08-26,Lapsed,378443,A145
P14587,C1702,Auto,4905,2023-09-20,Lapsed,188460,A146
P14588,C3366,Life,3458,2021-11-10,Expired,191072,A357
P14589,C4098,Life,3333,2020-07-12,Active,97414,A062
P14590,C2234,Life,3713,2024-01-29,Expired,320266,A171
P14591,C0238,Health,3004,2020-10-17,Active,307952,A212
P14592,C0223,Travel,1393,2024-01-07,Expired,439969,A317
P14593,C0596,Health,4320,2023-10-14,Lapsed,459794,A239
P14594,C1527,Life,2903,2021-07-15,Lapsed,191143,A353
P14595,C1110,Auto,2564,2024-05-13,Expired,309003,A176
P14596,C4963,Health,3774,2024-10-23,Active,145521,A111
P14597,C4894,Health,4523,2021-02-20,Lapsed,120601,A496
P14598,C4497,Auto,3411,2021-06-18,Active,331317,A014
P14599,C3752,Home,2388,2024-04-19,Expired,480952,A088
P14600,C1001,Life,2535,2022-12-21,Expired,25240,A021
P14601,C3760,Health,651,2022-01-23,Expired,23497,A250
P14602,C4637,Travel,3153,2022-03-30,Expired,66018,A417
P14603,C2286,Auto,858,2022-04-13,Active,32664,A137
P14604,C3597,Health,1025,2024-09-08,Expired,63982,A404
P14605,C0368,Life,2550,2025-06-13,Active,280446,A127
P14606,C4909,Travel,1374,2022-02-03,Lapsed,216163,A075
P14607,C2316,Life,2429,2022-01-11,Active,47833,A393
P14608,C3062,Life,3036,2022-03-01,Active,147995,A346
P14609,C0730,Travel,3570,2021-05-13,Expired,483916,A436
P14610,C0143,Auto,3049,2020-07-28,Expired,116565,A149
P14611,C2494,Travel,1221,2021-02-20,Active,16295,A078
P14612,C2745,Life,2108,2023-02-03,Expired,428300,A419
P14613,C2713,Auto,4167,2023-12-07,Expired,175642,A290
P14614,C2061,Auto,1133,2021-07-08,Active,415606,A106
P14615,C3282,Travel,3345,2021-06-18,Active,84665,A499
P14616,C0826,Travel,2234,2023-09-23,Expired,413556,A318
P14617,C3419,Life,1477,2024-11-20,Active,231088,A445
P14618,C1220,Life,1015,2024-06-23,Lapsed,45538,A033
P14619,C2588,Auto,2932,2024-10-02,Active,62519,A256
P14620,C3016,Health,4752,2020-10-23,Lapsed,447511,A053
P14621,C3122,Health,1394,2021-03-08,Lapsed,291692,A067
P14622,C2410,Auto,1910,2022-04-15,Expired,234180,A482
P14623,C3485,Life,1811,2025-02-11,Active,174454,A002
P14624,C3229,Health,853,2023-11-08,Expired,337520,A277
P14625,C4582,Auto,2169,2022-07-12,Lapsed,188639,A375
P14626,C1138,Home,2160,2024-06-06,Expired,318018,A419
P14627,C3132,Travel,2647,2023-11-09,Active,263542,A394
P14628,C4308,Life,389,2024-01-08,Expired,125155,A143
P14629,C0094,Life,2636,2022-07-08,Expired,372949,A116
P14630,C0198,Health,4651,2022-03-14,Active,316589,A308
P14631,C4328,Auto,3955,2023-09-13,Active,36076,A447
P14632,C1123,Home,3792,2025-04-10,Lapsed,112155,A061
P14633,C0240,Travel,3767,2023-03-30,Lapsed,312032,A017
P14634,C1498,Auto,4770,2025-04-01,Lapsed,149784,A480
P14635,C1064,Travel,881,2022-09-30,Expired,478215,A023
P14636,C0470,Home,4624,2023-04-07,Lapsed,206951,A460
P14637,C2525,Life,3878,2021-07-28,Lapsed,474611,A338
P14638,C2759,Life,2377,2025-03-05,Active,146897,A293
P14639,C2932,Travel,443,2023-11-16,Lapsed,361008,A357
P14640,C3219,Travel,1105,2024-06-09,Active,432105,A331
P14641,C1187,Home,720,2024-10-08,Expired,307453,A455
P14642,C2853,Home,2808,2021-05-12,Lapsed,101601,A022
P14643,C4655,Home,818,2021-04-04,Lapsed,288076,A377
P14644,C0990,Auto,3970,2021-11-11,Lapsed,373563,A005
P14645,C4140,Auto,2069,2022-01-03,Expired,56100,A281
P14646,C2264,Auto,741,2020-09-26,Lapsed,105286,A364
P14647,C3316,Auto,965,2024-04-15,Expired,185210,A020
P14648,C1250,Home,4381,2024-07-10,Lapsed,149811,A494
P14649,C3284,Auto,3782,2023-12-29,Lapsed,383721,A312
P14650,C4670,Home,2806,2025-02-02,Lapsed,490130,A190
P14651,C2269,Life,3834,2020-09-05,Lapsed,446340,A377
P14652,C4625,Life,2743,2021-09-02,Active,170344,A161
P14653,C3983,Life,4700,2022-04-29,Lapsed,396311,A117
P14654,C2724,Travel,4349,2021-02-18,Active,63886,A030
P14655,C0290,Home,4223,2023-04-15,Expired,357968,A250
P14656,C4129,Health,1399,2022-04-17,Lapsed,377569,A409
P14657,C4433,Travel,396,2025-01-16,Lapsed,168269,A488
P14658,C0441,Health,3848,2024-09-06,Active,227230,A246
P14659,C2746,Health,4957,2021-10-05,Active,146340,A327
P14660,C2295,Life,3135,2021-02-17,Lapsed,199356,A445
P14661,C1319,Health,3994,2021-12-30,Expired,437289,A483
P14662,C1396,Travel,1384,2022-08-05,Expired,71310,A350
P14663,C3727,Auto,4679,2024-03-08,Lapsed,228182,A280
P14664,C2562,Travel,2995,2022-10-29,Lapsed,323434,A188
P14665,C4391,Auto,676,2024-01-25,Lapsed,31563,A046
P14666,C1300,Travel,1764,2023-05-03,Expired,363098,A330
P14667,C4218,Health,1658,2023-09-22,Lapsed,131237,A103
P14668,C1031,Travel,2478,2021-03-21,Active,194238,A209
P14669,C3124,Home,2633,2022-08-27,Expired,117758,A076
P14670,C4325,Life,343,2022-04-14,Expired,284135,A103
P14671,C0460,Life,2245,2023-01-19,Active,247728,A067
P14672,C4298,Life,4120,2020-08-26,Lapsed,358789,A202
P14673,C1486,Life,4918,2024-06-26,Lapsed,118152,A149
P14674,C0911,Travel,4535,2024-08-24,Expired,428082,A288
P14675,C2113,Home,1402,2023-01-21,Lapsed,355398,A190
P14676,C3786,Life,4855,2022-04-29,Active,65654,A102
P14677,C0825,Travel,3128,2025-03-29,Expired,35302,A120
P14678,C3773,Health,1302,2023-06-23,Lapsed,69219,A357
P14679,C0581,Travel,3931,2021-04-19,Active,281714,A319
P14680,C3270,Health,3718,2022-08-20,Lapsed,66128,A202
P14681,C0145,Travel,1183,2023-12-10,Lapsed,270723,A049
P14682,C1436,Home,1551,2024-04-16,Lapsed,147337,A103
P14683,C3478,Travel,3902,2024-02-25,Lapsed,107034,A204
P14684,C0843,Auto,997,2025-02-20,Lapsed,325544,A399
P14685,C3552,Travel,976,2022-10-30,Expired,398835,A271
P14686,C3661,Auto,3773,2024-05-25,Expired,68945,A028
P14687,C1030,Travel,3777,2023-11-28,Active,135185,A215
P14688,C0143,Life,1709,2023-04-16,Active,109321,A180
P14689,C0054,Health,4167,2024-01-19,Expired,385787,A148
P14690,C3722,Home,4451,2025-05-03,Active,43052,A115
P14691,C1409,Auto,872,2021-12-21,Expired,57748,A472
P14692,C0323,Travel,1314,2023-06-25,Lapsed,32857,A329
P14693,C3893,Travel,3646,2022-11-14,Active,160532,A022
P14694,C4116,Health,2382,2022-12-01,Expired,289374,A361
P14695,C1163,Auto,3676,2025-03-05,Active,202079,A212
P14696,C4000,Travel,1685,2022-11-14,Expired,38929,A089
P14697,C1889,Life,2720,2021-02-14,Active,183444,A185
P14698,C1457,Travel,3574,2025-06-10,Expired,402837,A182
P14699,C4776,Health,1978,2024-01-24,Active,60385,A228
P14700,C1634,Auto,4721,2025-03-14,Expired,491605,A409
P14701,C2725,Home,2679,2021-04-18,Expired,251545,A385
P14702,C4351,Health,1959,2021-08-01,Expired,217975,A210
P14703,C3512,Travel,3445,2022-10-09,Expired,22835,A044
P14704,C0978,Home,776,2024-07-09,Lapsed,131963,A414
P14705,C2274,Auto,3327,2021-10-09,Lapsed,246108,A402
P14706,C0934,Health,2881,2023-11-05,Lapsed,66647,A304
P14707,C3981,Home,3441,2022-07-16,Expired,283237,A294
P14708,C4697,Travel,2251,2021-04-03,Active,120319,A089
P14709,C0117,Life,4481,2021-03-18,Lapsed,494760,A480
P14710,C2299,Health,2132,2021-05-16,Lapsed,20757,A355
P14711,C4599,Travel,1625,2020-09-10,Expired,342974,A252
P14712,C3218,Home,3029,2025-04-16,Expired,119337,A319
P14713,C3908,Life,1061,2020-11-05,Active,21156,A440
P14714,C2817,Life,3258,2024-02-04,Lapsed,439886,A009
P14715,C3079,Auto,2003,2024-01-22,Active,338608,A425
P14716,C2523,Life,1276,2024-04-27,Lapsed,317312,A463
P14717,C3338,Life,3672,2020-11-07,Lapsed,37200,A127
P14718,C1376,Life,2834,2021-04-16,Expired,466651,A001
P14719,C0186,Travel,1634,2023-09-19,Expired,49590,A015
P14720,C4490,Health,937,2024-04-22,Active,94229,A201
P14721,C4765,Life,937,2022-06-08,Lapsed,198203,A199
P14722,C2408,Travel,1210,2025-01-23,Lapsed,14640,A369
P14723,C1357,Home,1665,2022-11-21,Lapsed,469135,A492
P14724,C2098,Travel,968,2022-12-20,Active,305522,A230
P14725,C0227,Health,4490,2020-11-13,Expired,117110,A140
P14726,C4877,Travel,535,2022-08-28,Active,200304,A249
P14727,C0095,Life,3880,2021-02-06,Expired,187623,A224
P14728,C2863,Auto,3350,2021-01-12,Active,104435,A397
P14729,C3979,Health,2982,2024-01-11,Expired,322551,A141
P14730,C2245,Travel,1639,2020-06-26,Lapsed,499761,A289
P14731,C4977,Auto,1056,2020-11-14,Lapsed,71394,A364
P14732,C3524,Auto,2462,2023-04-30,Active,462964,A126
P14733,C0338,Health,962,2022-06-19,Lapsed,161878,A175
P14734,C3690,Home,2701,2024-03-04,Expired,228940,A178
P14735,C4350,Life,1596,2023-12-07,Expired,400719,A067
P14736,C0894,Travel,2110,2022-12-24,Expired,480321,A362
P14737,C3426,Home,3533,2023-03-16,Expired,70047,A007
P14738,C0235,Life,718,2022-02-02,Lapsed,149330,A470
P14739,C4020,Travel,571,2022-11-19,Expired,236498,A173
P14740,C0255,Life,2956,2024-12-19,Expired,61667,A129
P14741,C1517,Auto,1989,2023-10-23,Active,455715,A046
P14742,C1888,Health,1593,2025-04-05,Expired,69645,A046
P14743,C2706,Travel,4521,2024-01-06,Active,21245,A488
P14744,C4953,Auto,1524,2023-05-11,Lapsed,328705,A370
P14745,C2878,Life,3821,2025-04-12,Active,331587,A037
P14746,C0661,Auto,1671,2024-02-21,Expired,160665,A405
P14747,C2075,Travel,692,2022-11-05,Expired,374763,A111
P14748,C3454,Travel,3829,2020-07-31,Active,29571,A417
P14749,C1758,Home,343,2023-02-28,Lapsed,77485,A324
P14750,C3652,Travel,804,2023-01-23,Expired,478314,A083
P14751,C3904,Auto,815,2022-06-26,Lapsed,222099,A454
P14752,C0709,Travel,4451,2023-12-20,Active,344312,A434
P14753,C2808,Health,954,2023-04-12,Lapsed,256613,A278
P14754,C4604,Health,3741,2024-09-12,Expired,190864,A398
P14755,C4650,Health,2894,2024-08-05,Active,28039,A043
P14756,C3551,Travel,4865,2025-01-28,Lapsed,180280,A324
P14757,C0772,Auto,2458,2024-05-29,Active,447068,A255
P14758,C0728,Life,4419,2023-04-12,Lapsed,291896,A421
P14759,C4047,Home,1332,2023-09-10,Expired,446612,A346
P14760,C3548,Home,3294,2023-04-03,Expired,101934,A036
P14761,C2346,Health,4116,2020-08-29,Expired,278854,A055
P14762,C1761,Life,3892,2022-01-03,Expired,114288,A392
P14763,C4760,Home,4350,2023-02-05,Active,369289,A352
P14764,C1289,Travel,3566,2021-10-20,Lapsed,499987,A442
P14765,C4669,Auto,1146,2024-08-10,Active,417184,A376
P14766,C2846,Health,4485,2024-02-08,Active,38189,A421
P14767,C0254,Life,2068,2021-08-01,Active,54419,A218
P14768,C1672,Health,3865,2021-02-23,Active,277655,A061
P14769,C2591,Home,1400,2021-06-16,Active,219175,A369
