accountID,customerID,branchID,accountType,balance,openDate,status
A13690,C1211,B075,Credit,98193.58,2025-03-20,Dormant
A13691,C2181,B104,Savings,3103.25,2020-03-25,Active
A13692,C1847,B069,Loan,38423.81,2021-07-26,Active
A13693,C2208,B196,Savings,24804.76,2019-01-28,Dormant
A13694,C3729,B089,Loan,80900.19,2023-05-12,Active
A13695,C1197,B175,Savings,47893.25,2022-07-30,Active
A13696,C1430,B172,Loan,70135.04,2021-08-31,Active
A13697,C2689,B033,Checking,60948.85,2016-08-20,Dormant
A13698,C0248,B190,Savings,41540.0,2021-07-15,Closed
A13699,C4650,B107,Loan,54981.3,2016-07-18,Dormant
A13700,C4778,B171,Credit,85492.05,2019-10-16,Active
A13701,C3768,B024,Credit,8252.4,2017-05-24,Closed
A13702,C0217,B022,Savings,73983.31,2020-10-06,Dormant
A13703,C4075,B136,Checking,22297.36,2022-03-10,Active
A13704,C3156,B035,Savings,67453.05,2016-05-25,Dormant
A13705,C0196,B040,Loan,71374.64,2025-03-13,Closed
A13706,C0351,B142,Checking,15960.85,2017-09-28,Closed
A13707,C4710,B084,Checking,31697.27,2015-10-11,Closed
A13708,C2845,B189,Savings,89797.14,2023-06-14,Closed
A13709,C2704,B002,Savings,31030.95,2017-01-28,Closed
A13710,C3835,B027,Loan,30511.79,2018-08-13,Closed
A13711,C4662,B028,Savings,77609.72,2021-11-18,Active
A13712,C3444,B077,Loan,58081.41,2021-11-01,Dormant
A13713,C3620,B107,Savings,10047.04,2015-09-24,Active
A13714,C0608,B192,Savings,58921.71,2017-03-31,Dormant
A13715,C4167,B109,Savings,78604.87,2017-07-20,Closed
A13716,C2751,B165,Loan,47338.87,2024-10-12,Closed
A13717,C4609,B149,Savings,36069.87,2016-02-20,Active
A13718,C0239,B128,Loan,36976.29,2019-01-16,Active
A13719,C0110,B188,Credit,87723.2,2019-05-10,Dormant
A13720,C1764,B150,Savings,26748.39,2020-12-18,Active
A13721,C4706,B129,Checking,68885.68,2015-12-18,Active
A13722,C1135,B078,Checking,44948.2,2022-04-15,Dormant
A13723,C2458,B035,Checking,49290.76,2017-01-11,Dormant
A13724,C2523,B145,Loan,78780.8,2024-11-20,Active
A13725,C1958,B073,Savings,33025.34,2021-04-14,Active
A13726,C2571,B012,Credit,7873.0,2016-07-11,Closed
A13727,C0086,B099,Credit,31260.83,2017-04-27,Closed
A13728,C3016,B053,Savings,34396.96,2016-11-27,Dormant
A13729,C3091,B028,Checking,77308.54,2021-04-02,Active
A13730,C1779,B092,Loan,67582.04,2022-11-11,Active
A13731,C4813,B009,Credit,15131.24,2024-02-10,Dormant
A13732,C0543,B130,Checking,59608.19,2016-12-07,Dormant
A13733,C2843,B139,Savings,20909.05,2023-01-07,Closed
A13734,C2431,B189,Checking,71033.89,2017-11-18,Active
A13735,C3610,B167,Checking,95865.63,2020-05-04,Dormant
A13736,C2159,B126,Checking,28541.14,2018-06-27,Closed
A13737,C2557,B023,Loan,46838.27,2017-03-22,Active
A13738,C2608,B095,Credit,80003.25,2019-03-03,Closed
A13739,C4358,B124,Credit,1718.32,2018-01-22,Closed
A13740,C4022,B179,Savings,59537.99,2023-04-15,Active
A13741,C4736,B027,Checking,41736.89,2021-01-21,Dormant
A13742,C4269,B099,Loan,82544.68,2015-10-31,Dormant
A13743,C3001,B074,Loan,99986.49,2021-08-04,Closed
A13744,C3743,B096,Checking,59802.44,2022-04-02,Dormant
A13745,C2432,B116,Checking,85907.85,2022-02-14,Closed
A13746,C3655,B061,Credit,28401.84,2015-07-30,Dormant
A13747,C0260,B086,Loan,58654.74,2024-06-18,Dormant
A13748,C4160,B061,Credit,94646.88,2017-03-27,Closed
A13749,C4631,B050,Loan,46760.89,2020-01-05,Active
A13750,C1661,B123,Credit,6704.05,2017-01-17,Dormant
A13751,C1666,B009,Checking,76042.57,2016-07-02,Active
A13752,C1126,B104,Loan,17457.44,2016-11-29,Active
A13753,C2852,B109,Savings,26838.49,2023-09-02,Dormant
A13754,C4525,B056,Checking,49089.79,2018-10-30,Closed
A13755,C1190,B010,Checking,50050.63,2022-03-16,Closed
A13756,C4515,B067,Savings,15570.73,2024-09-01,Active
A13757,C2220,B102,Checking,56209.92,2025-02-11,Closed
A13758,C0491,B082,Credit,13515.51,2021-04-11,Active
A13759,C1129,B107,Savings,50667.6,2021-01-13,Closed
A13760,C0097,B185,Credit,64034.72,2020-01-21,Dormant
A13761,C4623,B095,Credit,87967.25,2018-12-09,Closed
A13762,C4346,B056,Savings,2936.94,2015-09-09,Closed
A13763,C1111,B184,Loan,81020.74,2022-02-11,Active
A13764,C2229,B100,Loan,53711.8,2018-02-16,Dormant
A13765,C2865,B127,Credit,78823.24,2020-10-03,Dormant
A13766,C1889,B166,Credit,83407.08,2022-09-20,Active
A13767,C3848,B183,Loan,67150.23,2017-03-31,Closed
A13768,C3279,B009,Loan,95127.52,2016-01-01,Dormant
A13769,C2262,B127,Checking,62842.5,2017-03-16,Active
A13770,C2147,B171,Checking,32708.54,2024-04-26,Closed
A13771,C1189,B119,Savings,27755.47,2017-06-27,Dormant
A13772,C1780,B137,Savings,71859.13,2022-07-23,Active
A13773,C1091,B149,Checking,1453.06,2021-06-25,Closed
A13774,C3305,B061,Savings,58410.48,2023-12-28,Closed
A13775,C0149,B165,Loan,47585.2,2015-07-21,Dormant
A13776,C0537,B139,Checking,11012.12,2021-11-21,Dormant
A13777,C2914,B093,Loan,59947.28,2020-07-29,Closed
A13778,C4818,B095,Savings,88839.05,2015-07-15,Active
A13779,C4712,B131,Credit,44089.74,2020-02-23,Dormant
A13780,C0404,B035,Savings,51800.02,2024-12-02,Dormant
A13781,C1398,B140,Credit,28472.3,2018-02-12,Active
A13782,C1317,B192,Checking,86696.67,2023-06-30,Active
A13783,C3601,B049,Checking,39345.8,2021-05-27,Closed
A13784,C3173,B004,Credit,13943.64,2019-03-14,Active
A13785,C1772,B176,Checking,13080.96,2019-06-23,Closed
A13786,C4481,B125,Credit,27212.0,2018-12-28,Dormant
A13787,C3787,B126,Loan,35822.41,2017-05-29,Active
A13788,C1974,B066,Loan,47290.64,2023-02-01,Closed
A13789,C2856,B117,Savings,38087.05,2025-04-23,Closed
A13790,C3187,B019,Savings,969.38,2024-12-02,Dormant
A13791,C0817,B080,Savings,90712.13,2021-04-01,Dormant
A13792,C3031,B136,Savings,50115.96,2020-03-17,Closed
A13793,C2782,B010,Loan,760.22,2025-01-22,Closed
A13794,C2422,B150,Loan,51242.75,2021-10-19,Active
A13795,C2552,B180,Checking,55970.19,2024-12-16,Dormant
A13796,C3226,B072,Loan,18526.96,2016-11-27,Closed
A13797,C1389,B157,Savings,15333.39,2024-01-31,Dormant
A13798,C1726,B102,Checking,23383.57,2024-06-18,Dormant
A13799,C4410,B011,Loan,81404.71,2019-09-12,Dormant
A13800,C0310,B191,Checking,50322.38,2016-05-15,Dormant
A13801,C2089,B149,Credit,9290.03,2024-05-11,Dormant
A13802,C2703,B018,Loan,29605.87,2021-04-29,Dormant
A13803,C0875,B036,Loan,33916.88,2022-01-09,Active
A13804,C0668,B114,Loan,12531.7,2019-09-07,Active
A13805,C2549,B169,Savings,85700.06,2015-10-24,Dormant
A13806,C3493,B109,Loan,12161.82,2021-10-31,Closed
A13807,C1154,B013,Checking,15172.71,2021-06-22,Dormant
A13808,C3818,B036,Loan,33825.82,2025-04-06,Active
A13809,C4678,B158,Checking,8528.41,2017-11-08,Closed
A13810,C2224,B116,Loan,4375.82,2025-01-17,Dormant
A13811,C0752,B187,Credit,60742.37,2022-06-04,Active
A13812,C2110,B012,Credit,68547.97,2024-02-16,Active
A13813,C0593,B005,Checking,12282.29,2016-07-13,Active
A13814,C1518,B192,Savings,60635.42,2024-05-04,Active
A13815,C1877,B050,Checking,64853.78,2018-02-10,Dormant
A13816,C1457,B153,Loan,88758.09,2015-11-15,Dormant
A13817,C0188,B126,Checking,53969.55,2015-08-01,Dormant
A13818,C4211,B088,Savings,62651.72,2020-12-26,Dormant
A13819,C3626,B150,Credit,59262.96,2019-05-02,Dormant
A13820,C1598,B083,Savings,55779.12,2023-10-10,Dormant
A13821,C2221,B173,Credit,8544.62,2015-08-18,Closed
A13822,C0489,B040,Savings,3428.5,2018-03-02,Closed
A13823,C4167,B106,Loan,73215.96,2015-09-12,Closed
A13824,C3942,B011,Checking,42644.53,2024-10-10,Closed
A13825,C0678,B167,Checking,88801.07,2022-05-22,Closed
A13826,C2261,B063,Savings,71971.06,2024-10-22,Dormant
A13827,C0939,B159,Credit,66850.04,2020-01-07,Active
A13828,C2886,B157,Checking,94398.1,2017-05-28,Active
A13829,C4040,B070,Loan,46229.66,2017-05-02,Dormant
A13830,C2368,B041,Loan,90425.15,2024-11-15,Dormant
A13831,C2593,B063,Credit,86714.96,2016-09-16,Dormant
A13832,C4862,B010,Loan,3231.45,2018-01-02,Active
A13833,C0437,B166,Loan,66973.43,2023-12-23,Dormant
A13834,C3279,B147,Checking,16197.29,2020-11-17,Dormant
A13835,C0655,B019,Credit,18152.44,2019-12-16,Active
A13836,C0056,B138,Savings,79963.13,2017-02-17,Dormant
A13837,C4344,B162,Credit,20432.54,2024-08-03,Dormant
A13838,C0141,B128,Savings,19750.24,2023-12-20,Closed
A13839,C4452,B127,Credit,29981.63,2020-06-06,Active
A13840,C3196,B200,Savings,93861.27,2018-10-27,Active
A13841,C1321,B166,Loan,2322.26,2017-04-09,Dormant
A13842,C0518,B129,Credit,88965.76,2019-03-01,Dormant
A13843,C3405,B109,Loan,31593.17,2015-10-08,Active
A13844,C3527,B105,Loan,21758.25,2017-08-14,Dormant
A13845,C4173,B178,Checking,56727.14,2018-11-02,Dormant
A13846,C2243,B166,Savings,55934.49,2020-12-13,Dormant
A13847,C3351,B178,Savings,87012.63,2023-12-16,Dormant
A13848,C4781,B059,Checking,625.61,2018-09-11,Active
A13849,C1028,B095,Checking,37778.36,2022-02-14,Dormant
A13850,C0036,B137,Credit,35964.4,2021-06-17,Dormant
A13851,C2155,B127,Credit,31758.83,2017-09-16,Dormant
A13852,C1987,B050,Savings,85145.05,2017-02-21,Closed
A13853,C2544,B179,Credit,15496.89,2018-10-01,Active
A13854,C4335,B031,Checking,45880.95,2022-05-10,Closed
A13855,C3812,B067,Credit,87522.09,2021-12-30,Closed
A13856,C3413,B067,Credit,58877.98,2015-07-12,Closed
A13857,C1285,B173,Savings,57637.44,2024-08-04,Dormant
A13858,C2756,B033,Savings,56815.56,2020-10-20,Closed
A13859,C3687,B048,Credit,72070.9,2020-06-03,Active
A13860,C4017,B143,Savings,89472.23,2017-10-25,Dormant
A13861,C1514,B015,Checking,5754.33,2023-11-14,Active
A13862,C2912,B033,Checking,3808.49,2015-12-03,Closed
A13863,C4370,B095,Savings,69203.26,2016-01-29,Active
A13864,C2897,B099,Loan,56567.06,2020-06-07,Closed
A13865,C1835,B038,Loan,87254.83,2018-05-17,Active
A13866,C2415,B149,Loan,27833.94,2022-10-11,Active
A13867,C1148,B095,Loan,94760.43,2023-09-30,Closed
A13868,C3154,B036,Savings,99126.03,2022-11-08,Dormant
A13869,C0008,B007,Checking,41385.9,2020-07-09,Dormant
A13870,C4151,B099,Credit,19271.75,2016-06-06,Closed
A13871,C1328,B009,Checking,39208.46,2020-04-22,Active
A13872,C0401,B028,Savings,55010.25,2018-03-13,Active
A13873,C0999,B139,Savings,41100.42,2016-12-26,Closed
A13874,C1633,B173,Checking,74186.95,2023-01-11,Closed
A13875,C4509,B155,Loan,57346.26,2017-04-28,Dormant
A13876,C1765,B029,Checking,51433.75,2018-11-03,Closed
A13877,C3484,B001,Credit,86928.68,2021-01-22,Dormant
A13878,C1695,B101,Loan,38684.6,2020-08-14,Closed
A13879,C2817,B147,Credit,54979.42,2021-11-07,Dormant
A13880,C0467,B175,Checking,79880.2,2023-12-09,Active
A13881,C4307,B039,Credit,83046.76,2019-09-29,Closed
A13882,C4695,B149,Credit,89992.05,2023-01-08,Closed
A13883,C4635,B109,Checking,98399.86,2016-09-24,Active
A13884,C4708,B015,Loan,72693.16,2022-11-08,Closed
A13885,C0954,B072,Loan,69066.49,2024-07-21,Active
A13886,C3712,B145,Checking,57480.95,2021-09-15,Closed
A13887,C0614,B092,Savings,18748.52,2020-08-21,Dormant
A13888,C3525,B194,Credit,38547.42,2020-11-13,Dormant
A13889,C4632,B040,Loan,2572.72,2024-03-19,Closed
A13890,C1966,B044,Loan,50294.71,2021-03-15,Active
A13891,C0087,B163,Checking,73166.25,2017-07-19,Closed
A13892,C0764,B007,Credit,70194.09,2022-05-03,Closed
A13893,C4930,B081,Credit,51562.51,2022-02-12,Dormant
A13894,C1994,B020,Loan,33690.33,2023-09-27,Closed
A13895,C2807,B065,Savings,33568.43,2020-09-30,Closed
A13896,C1133,B022,Checking,89918.95,2017-01-14,Active
A13897,C0940,B084,Loan,11954.54,2016-06-09,Active
A13898,C1886,B020,Credit,37791.52,2022-05-18,Closed
A13899,C4017,B183,Checking,67711.94,2020-05-26,Dormant
A13900,C2658,B050,Savings,53378.56,2017-01-22,Dormant
A13901,C4245,B177,Savings,82002.19,2023-05-06,Active
A13902,C2344,B170,Checking,46146.93,2018-06-04,Closed
A13903,C1333,B085,Loan,42536.39,2021-02-13,Active
A13904,C0842,B140,Credit,49611.48,2018-07-18,Active
A13905,C3923,B086,Savings,43248.3,2023-08-06,Active
A13906,C4484,B078,Checking,62935.18,2017-09-01,Dormant
A13907,C3679,B018,Loan,77604.16,2023-08-29,Active
A13908,C3228,B180,Checking,58639.38,2021-12-28,Active
A13909,C2061,B026,Checking,92539.58,2020-12-18,Closed
A13910,C3302,B059,Checking,82303.3,2018-12-28,Active
A13911,C4111,B057,Loan,76858.01,2018-10-20,Dormant
A13912,C3469,B131,Savings,14484.71,2021-09-15,Active
A13913,C3870,B132,Checking,61124.68,2020-02-06,Closed
A13914,C2325,B152,Loan,46778.0,2019-08-28,Dormant
A13915,C2363,B083,Savings,86737.81,2021-09-30,Closed
A13916,C1270,B171,Credit,18350.57,2021-12-25,Closed
A13917,C1152,B039,Loan,80351.31,2022-05-08,Closed
A13918,C0400,B137,Loan,75603.88,2017-07-08,Closed
A13919,C2598,B083,Savings,12961.84,2018-02-06,Active
A13920,C4286,B006,Credit,26837.47,2023-04-26,Closed
A13921,C0382,B056,Credit,12282.14,2018-06-17,Dormant
A13922,C2644,B037,Credit,63259.47,2015-10-30,Closed
A13923,C2326,B063,Checking,37173.18,2024-02-26,Active
A13924,C4537,B153,Savings,33025.43,2025-06-01,Dormant
A13925,C4128,B186,Savings,28568.55,2023-04-29,Closed
A13926,C1998,B108,Savings,76718.91,2024-08-09,Active
A13927,C0644,B145,Savings,4643.6,2019-11-06,Closed
A13928,C4721,B142,Checking,74845.56,2018-07-12,Active
A13929,C4105,B107,Savings,91807.47,2018-09-16,Dormant
A13930,C2734,B097,Credit,67660.2,2016-06-15,Active
A13931,C2988,B162,Checking,63111.17,2020-09-20,Active
A13932,C3742,B168,Credit,27281.58,2019-04-21,Dormant
A13933,C4056,B091,Checking,74596.97,2019-06-14,Dormant
A13934,C0005,B118,Savings,30470.23,2020-06-16,Closed
A13935,C4287,B017,Loan,94047.43,2024-12-29,Closed
A13936,C2367,B153,Loan,50628.43,2024-10-29,Closed
A13937,C1214,B194,Credit,25916.59,2022-09-17,Active
A13938,C0342,B107,Savings,65464.04,2016-04-21,Closed
A13939,C2329,B041,Savings,31524.38,2022-08-26,Active
A13940,C1800,B078,Credit,97903.05,2022-06-14,Dormant
A13941,C4458,B133,Checking,88519.42,2016-08-09,Closed
A13942,C4388,B183,Checking,65908.73,2023-09-17,Active
A13943,C0617,B171,Savings,3586.2,2018-01-19,Dormant
A13944,C3741,B096,Loan,95103.64,2021-07-04,Active
A13945,C3657,B103,Savings,54279.26,2022-08-28,Active
A13946,C1476,B109,Loan,85162.3,2018-12-06,Closed
A13947,C2095,B014,Checking,41855.66,2015-11-05,Dormant
A13948,C2898,B190,Checking,8426.5,2016-07-10,Closed
A13949,C3922,B148,Credit,11283.69,2018-12-30,Dormant
A13950,C2705,B104,Loan,56046.04,2022-07-30,Active
A13951,C4816,B123,Loan,82562.58,2015-09-01,Closed
A13952,C0865,B137,Savings,33748.14,2020-07-25,Closed
A13953,C4996,B147,Loan,96134.43,2021-04-20,Dormant
A13954,C4533,B054,Loan,25704.92,2020-09-07,Active
A13955,C2171,B167,Savings,58141.84,2017-04-29,Dormant
A13956,C1206,B076,Loan,15347.95,2021-03-24,Active
A13957,C0745,B177,Savings,4853.36,2023-09-17,Active
A13958,C1961,B125,Loan,28709.77,2017-09-27,Closed
A13959,C4049,B159,Savings,30182.08,2019-08-30,Dormant
A13960,C2571,B012,Loan,53422.39,2022-04-10,Closed
A13961,C0741,B077,Credit,70993.87,2015-08-04,Closed
A13962,C0424,B097,Checking,87183.92,2023-09-20,Closed
A13963,C1701,B068,Loan,70351.16,2016-08-30,Active
A13964,C4415,B129,Checking,87867.02,2025-03-18,Closed
A13965,C3054,B146,Credit,33815.68,2015-10-10,Active
A13966,C2061,B171,Credit,60082.79,2017-04-30,Active
A13967,C4994,B032,Loan,15467.66,2021-01-08,Dormant
A13968,C3383,B159,Credit,57681.45,2018-07-15,Closed
A13969,C1945,B022,Savings,94220.06,2024-06-19,Active
A13970,C0517,B150,Checking,90851.36,2018-12-12,Dormant
A13971,C2017,B004,Credit,22424.59,2024-08-14,Closed
A13972,C0648,B064,Credit,77231.88,2023-08-08,Dormant
A13973,C4057,B144,Checking,97929.69,2016-05-10,Active
A13974,C1806,B013,Checking,28106.9,2017-01-09,Closed
A13975,C4314,B098,Loan,95240.71,2018-03-10,Dormant
A13976,C4979,B059,Savings,17078.29,2022-11-28,Dormant
A13977,C3469,B076,Loan,99291.74,2022-05-21,Active
A13978,C2238,B071,Checking,11957.14,2024-11-06,Dormant
A13979,C2340,B192,Credit,53987.24,2019-03-02,Closed
A13980,C2384,B186,Savings,53313.37,2024-01-23,Closed
A13981,C2074,B072,Savings,62420.25,2019-04-25,Active
A13982,C1425,B082,Credit,1822.01,2023-09-22,Closed
A13983,C4729,B025,Loan,11201.95,2023-12-13,Active
A13984,C2692,B095,Savings,21277.01,2018-03-29,Active
A13985,C4797,B078,Credit,68335.1,2022-05-21,Dormant
A13986,C3807,B153,Loan,67920.1,2018-01-18,Active
A13987,C4047,B152,Credit,61934.64,2017-04-22,Active
A13988,C4639,B181,Checking,69750.41,2024-09-13,Dormant
A13989,C4890,B106,Checking,86577.1,2017-11-21,Dormant
A13990,C1572,B026,Savings,67460.15,2024-08-08,Active
A13991,C0541,B132,Credit,69704.17,2021-03-28,Dormant
A13992,C1176,B035,Credit,25606.41,2022-01-06,Closed
A13993,C0387,B043,Checking,10065.47,2022-11-09,Dormant
A13994,C4161,B041,Checking,53338.55,2017-04-04,Closed
A13995,C3151,B041,Savings,83507.03,2020-11-04,Dormant
A13996,C1300,B106,Savings,70888.86,2018-03-21,Dormant
A13997,C3436,B102,Credit,24384.12,2022-06-28,Active
A13998,C1430,B057,Checking,10953.1,2015-10-15,Dormant
A13999,C4334,B108,Checking,72751.33,2024-11-30,Dormant
A14000,C3592,B112,Savings,80992.94,2022-04-14,Closed
A14001,C4335,B142,Credit,40942.55,2021-09-22,Closed
A14002,C1600,B095,Savings,85858.63,2016-08-06,Dormant
A14003,C2247,B105,Savings,68172.19,2024-10-07,Dormant
A14004,C1316,B111,Checking,10200.84,2020-02-07,Active
A14005,C4954,B010,Checking,56455.96,2015-09-07,Closed
A14006,C2140,B168,Credit,83079.19,2019-12-15,Active
A14007,C3216,B109,Credit,37123.86,2018-05-18,Closed
A14008,C3477,B072,Credit,82726.1,2019-04-12,Dormant
A14009,C4050,B046,Loan,50248.46,2016-09-30,Active
A14010,C4711,B016,Loan,78842.78,2016-01-30,Active
A14011,C2042,B186,Credit,10559.05,2018-06-16,Closed
A14012,C1746,B079,Checking,72139.64,2021-11-19,Dormant
A14013,C0842,B056,Savings,15203.05,2016-09-16,Active
A14014,C4160,B013,Savings,29436.1,2020-08-08,Active
A14015,C3822,B087,Savings,38775.87,2024-05-18,Active
A14016,C3439,B140,Loan,13364.25,2025-02-18,Active
A14017,C0453,B152,Savings,20232.52,2023-02-27,Dormant
A14018,C2042,B136,Loan,46264.54,2017-04-08,Dormant
A14019,C0056,B095,Loan,22251.75,2021-02-02,Active
A14020,C4558,B027,Credit,90996.51,2024-05-24,Dormant
A14021,C0337,B048,Checking,15142.42,2023-11-11,Active
A14022,C1654,B037,Loan,36467.96,2025-02-18,Dormant
A14023,C0806,B195,Credit,51550.01,2019-05-13,Active
A14024,C3536,B184,Savings,18930.8,2016-09-22,Closed
A14025,C2278,B139,Loan,35043.83,2018-05-27,Dormant
A14026,C1162,B059,Savings,49995.35,2017-02-25,Dormant
A14027,C3569,B073,Checking,76498.46,2017-08-23,Dormant
A14028,C3798,B111,Loan,66103.1,2025-03-07,Active
A14029,C3159,B072,Checking,21672.01,2022-09-09,Dormant
A14030,C4335,B152,Savings,12517.29,2016-01-31,Active
A14031,C0847,B019,Loan,79324.91,2019-06-06,Dormant
A14032,C0255,B137,Savings,65853.29,2020-04-10,Dormant
A14033,C1361,B146,Credit,71683.99,2022-08-19,Closed
A14034,C1840,B075,Checking,26873.16,2023-08-17,Closed
A14035,C2523,B094,Credit,25873.27,2017-12-18,Closed
A14036,C0197,B050,Credit,98872.44,2021-10-21,Dormant
A14037,C2156,B181,Savings,80064.49,2021-01-24,Closed
A14038,C0116,B186,Checking,8420.6,2017-03-11,Active
A14039,C4634,B134,Checking,46396.66,2016-01-19,Closed
A14040,C4881,B108,Loan,24845.27,2019-01-17,Dormant
A14041,C4726,B119,Checking,24459.73,2023-05-11,Active
A14042,C3023,B055,Loan,75665.14,2016-06-01,Active
A14043,C4243,B122,Loan,25094.86,2016-03-19,Active
A14044,C0670,B162,Loan,11600.15,2016-11-18,Dormant
A14045,C2836,B034,Checking,54960.38,2018-03-16,Dormant
A14046,C4377,B165,Savings,94434.95,2019-01-29,Closed
A14047,C4500,B099,Savings,67796.01,2018-05-19,Active
A14048,C2660,B062,Savings,6203.04,2021-09-28,Closed
A14049,C2425,B165,Checking,6693.67,2021-08-14,Closed
A14050,C0038,B111,Credit,8414.77,2023-11-30,Closed
A14051,C2706,B022,Savings,61733.81,2025-05-17,Dormant
A14052,C3866,B017,Loan,75640.07,2017-06-19,Dormant
A14053,C2501,B148,Savings,96907.71,2021-01-10,Active
A14054,C2572,B048,Checking,51286.36,2022-08-06,Closed
A14055,C2043,B007,Loan,60542.93,2020-05-11,Closed
A14056,C0687,B069,Checking,55636.37,2022-04-26,Closed
A14057,C0564,B172,Loan,20850.24,2020-12-30,Active
A14058,C1975,B135,Checking,52188.33,2016-05-10,Dormant
A14059,C1823,B154,Credit,82960.06,2017-01-20,Active
A14060,C2236,B186,Loan,23205.43,2018-07-20,Dormant
A14061,C2724,B055,Savings,94130.7,2020-12-14,Active
A14062,C2410,B029,Loan,91431.53,2023-02-24,Dormant
A14063,C1435,B188,Loan,63372.4,2018-09-21,Dormant
A14064,C3283,B047,Loan,38411.1,2023-01-19,Active
A14065,C0365,B034,Credit,22962.2,2024-05-02,Closed
A14066,C3655,B006,Savings,69354.12,2020-12-11,Dormant
A14067,C1866,B044,Loan,39311.86,2019-09-23,Dormant
A14068,C3401,B153,Savings,88695.26,2025-02-16,Closed
A14069,C2192,B062,Credit,94590.55,2023-06-27,Dormant
A14070,C1085,B126,Checking,68337.8,2018-04-20,Active
A14071,C4402,B023,Loan,64152.01,2016-01-26,Dormant
A14072,C0284,B088,Checking,5617.95,2019-11-11,Closed
A14073,C4649,B196,Credit,51888.75,2015-08-07,Dormant
A14074,C2367,B071,Savings,25377.4,2020-03-27,Dormant
A14075,C2759,B149,Checking,24154.53,2017-05-14,Dormant
A14076,C0081,B119,Savings,28152.34,2018-07-27,Active
A14077,C3070,B044,Credit,20439.2,2021-10-04,Closed
A14078,C1506,B028,Savings,76190.73,2024-09-08,Active
A14079,C3270,B084,Checking,47069.54,2019-11-24,Dormant
A14080,C1591,B068,Checking,96212.61,2021-09-08,Active
A14081,C0829,B082,Loan,7583.63,2024-12-10,Active
A14082,C0519,B119,Loan,27731.57,2018-04-19,Active
A14083,C0658,B174,Loan,51773.13,2017-08-17,Dormant
A14084,C2586,B199,Loan,52711.39,2021-08-28,Active
A14085,C0673,B025,Checking,84236.7,2018-12-04,Active
A14086,C4764,B086,Savings,18686.71,2025-03-24,Active
A14087,C2284,B094,Savings,48697.8,2018-09-21,Closed
A14088,C0809,B121,Loan,94833.52,2016-07-08,Active
A14089,C1550,B195,Savings,84104.5,2017-03-23,Active
A14090,C3420,B196,Checking,27489.26,2016-11-02,Closed
A14091,C4958,B076,Savings,67753.2,2023-04-16,Closed
A14092,C1094,B033,Loan,86733.68,2023-03-07,Dormant
A14093,C0293,B013,Credit,909.19,2024-07-20,Closed
A14094,C2231,B033,Credit,44283.72,2016-08-02,Closed
A14095,C3257,B010,Loan,13990.64,2020-09-26,Dormant
A14096,C3632,B198,Credit,91560.59,2016-08-28,Active
A14097,C3398,B150,Credit,50520.92,2021-02-12,Closed
A14098,C3357,B058,Credit,69591.78,2017-10-20,Active
A14099,C3965,B170,Loan,74331.76,2019-01-14,Closed
A14100,C2157,B189,Savings,50265.4,2022-04-20,Closed
A14101,C0793,B018,Savings,34712.52,2024-06-30,Active
A14102,C1499,B157,Credit,57656.36,2020-10-16,Active
A14103,C1403,B026,Checking,91972.36,2017-06-05,Active
A14104,C0008,B118,Checking,56000.93,2024-03-19,Closed
A14105,C2539,B149,Loan,99126.3,2019-07-13,Active
A14106,C4877,B021,Checking,82121.61,2020-02-12,Closed
A14107,C0764,B166,Checking,80411.06,2016-04-20,Closed
A14108,C1909,B061,Loan,15565.14,2020-11-17,Active
A14109,C1396,B094,Credit,42261.24,2016-09-30,Active
A14110,C3259,B154,Loan,62638.75,2025-04-22,Dormant
A14111,C4096,B188,Checking,38447.58,2021-09-29,Active
A14112,C0161,B146,Credit,82939.82,2018-05-07,Closed
A14113,C2812,B130,Loan,42286.92,2016-07-08,Closed
A14114,C4341,B168,Checking,63056.95,2020-04-24,Active
A14115,C2614,B183,Credit,7140.89,2022-09-27,Active
A14116,C4337,B113,Loan,91185.13,2016-12-02,Dormant
A14117,C0406,B103,Credit,98807.12,2021-02-03,Closed
A14118,C1330,B150,Savings,91374.96,2020-04-04,Closed
A14119,C2108,B134,Savings,27708.78,2019-01-16,Closed
A14120,C3167,B026,Credit,86937.8,2021-04-15,Active
A14121,C1769,B046,Checking,30126.17,2024-09-10,Dormant
A14122,C1245,B058,Credit,81371.86,2023-06-13,Closed
A14123,C0639,B190,Credit,84628.52,2020-11-25,Active
A14124,C2853,B045,Credit,81964.1,2021-02-17,Closed
A14125,C0936,B039,Credit,39092.66,2016-05-24,Active
A14126,C1323,B094,Savings,85381.14,2016-03-04,Dormant
A14127,C2497,B124,Credit,71642.54,2015-08-02,Closed
A14128,C4689,B108,Checking,47132.77,2019-08-15,Active
A14129,C4931,B161,Checking,98696.94,2021-02-01,Dormant
A14130,C2373,B141,Loan,17849.49,2022-01-12,Dormant
A14131,C0195,B157,Checking,50523.17,2022-06-18,Active
A14132,C4917,B093,Loan,69257.85,2020-04-26,Closed
A14133,C4331,B186,Savings,63292.72,2019-01-17,Dormant
A14134,C3256,B097,Loan,18952.68,2024-04-02,Active
A14135,C0855,B012,Checking,85389.93,2023-04-16,Active
A14136,C4184,B033,Savings,69615.37,2021-10-29,Active
A14137,C1370,B193,Credit,21064.4,2024-05-08,Dormant
A14138,C3604,B082,Loan,89123.14,2017-04-14,Closed
A14139,C0243,B093,Checking,7435.2,2021-11-17,Dormant
