shipmentID,orderID,shipDate,deliveryDate,carrier,status
SH23006,O11474,2024-10-26,2024-10-26,"Williams, Munoz and Thomas",In Transit
SH23007,O10681,2024-07-14,2024-07-14,"Fox, Johnson and Brown",Lost
SH23008,O17221,2023-09-07,,Walker-Jones,Delivered
SH23009,O16049,2023-09-27,2023-09-27,"Perry, Humphrey and Baker",In Transit
SH23010,O11765,2023-12-04,2023-12-04,King PLC,Delayed
SH23011,O13267,2023-08-30,2023-08-30,"Ramos, Reeves and Gomez",Lost
SH23012,O10090,2024-12-07,2024-12-07,"Miller, Garcia and Moore",In Transit
SH23013,O14491,2025-03-15,,"Pearson, Garcia and George",Delivered
SH23014,O16324,2023-12-04,2023-12-04,"Davis, Walker and Marshall",Lost
SH23015,O11138,2025-01-07,,"Lowery, Greene and Walter",Delivered
SH23016,O12908,2025-02-10,2025-02-10,"Padilla, Lowe and Lee",Delayed
SH23017,O13054,2025-06-15,2025-06-15,"Henry, Franco and Logan",In Transit
SH23018,O10413,2023-07-09,2023-07-09,Fox and Sons,In Transit
SH23019,O14798,2024-12-20,,Pierce-Lewis,In Transit
SH23020,O11853,2023-10-19,2023-10-19,Welch-Gonzales,Delayed
SH23021,O11941,2023-10-28,2023-10-28,Ruiz-Wright,In Transit
SH23022,O17818,2025-02-25,2025-02-25,"Bass, Schmidt and Mayer",In Transit
SH23023,O12963,2024-04-07,2024-04-07,Lopez and Sons,Lost
SH23024,O15736,2025-04-18,2025-04-18,Day-Jackson,Delayed
SH23025,O12527,2025-01-31,2025-01-31,"Washington, Garcia and Turner",Delivered
SH23026,O17659,2024-02-22,2024-02-22,Vance PLC,In Transit
SH23027,O11089,2025-01-07,2025-01-07,Fisher-Farrell,Delayed
SH23028,O16847,2025-02-22,2025-02-22,York-Rosario,Lost
SH23029,O12065,2023-08-02,,Carney-Ibarra,Lost
SH23030,O12892,2023-12-24,,Juarez Inc,Lost
SH23031,O10700,2024-09-28,2024-09-28,Higgins Group,Lost
SH23032,O10616,2025-04-29,2025-04-29,Williams LLC,Delivered
SH23033,O16404,2023-12-23,2023-12-23,Fletcher-Lane,Delivered
SH23034,O15994,2025-02-14,,"Daniels, Ramos and Banks",Delivered
SH23035,O14600,2024-09-23,,"Spencer, Sellers and Stephens",Delivered
SH23036,O14757,2024-04-18,2024-04-18,Nguyen LLC,Lost
SH23037,O17153,2025-05-26,2025-05-26,Gonzalez and Sons,Delivered
SH23038,O16530,2023-09-21,,"Rodriguez, Carter and Jensen",Lost
SH23039,O14358,2025-01-21,2025-01-21,Lewis Group,In Transit
SH23040,O11708,2024-07-07,2024-07-07,Molina and Sons,In Transit
SH23041,O14500,2024-03-06,,Brady-Huffman,Delayed
SH23042,O15553,2024-07-04,2024-07-04,"Robinson, Romero and Nguyen",Lost
SH23043,O14943,2024-11-17,2024-11-17,Cordova Group,Delivered
SH23044,O16257,2023-06-29,2023-06-29,Mccoy and Sons,In Transit
SH23045,O17593,2025-05-14,2025-05-14,"Walker, Montes and Fowler",Delayed
SH23046,O12925,2024-02-03,2024-02-03,"Rodriguez, Lewis and Olson",Delayed
SH23047,O12108,2023-09-09,,Little-Hansen,Lost
SH23048,O16225,2024-01-20,2024-01-20,"Anderson, Frye and Austin",Lost
SH23049,O12185,2025-04-29,,Scott and Sons,Delivered
SH23050,O13643,2024-02-24,2024-02-24,Smith LLC,Delayed
SH23051,O11909,2025-06-12,2025-06-12,King Group,Delivered
SH23052,O13864,2024-08-17,2024-08-17,Jefferson-Terrell,In Transit
SH23053,O17551,2024-10-29,2024-10-29,Monroe Ltd,In Transit
SH23054,O10612,2024-12-26,2024-12-26,"Marsh, Walker and Peterson",Lost
SH23055,O12843,2024-04-27,2024-04-27,"Salazar, Johnson and Carter",Delivered
SH23056,O14518,2024-08-17,2024-08-17,Wilson PLC,Lost
SH23057,O13551,2025-04-10,,"Lopez, Booth and Hayes",Delayed
SH23058,O15942,2023-11-18,2023-11-18,Cochran-Mccullough,Delivered
SH23059,O12367,2024-10-04,2024-10-04,Huber PLC,Lost
SH23060,O16866,2025-04-19,2025-04-19,"Ferguson, Maxwell and Frazier",Lost
SH23061,O12594,2024-03-15,2024-03-15,Bradley-Simon,Lost
SH23062,O11503,2023-07-04,2023-07-04,Barnes Inc,Lost
SH23063,O16181,2024-11-09,2024-11-09,"Gomez, Mclean and Martinez",Lost
SH23064,O11804,2023-09-04,2023-09-04,West Inc,Delayed
SH23065,O10557,2024-07-16,2024-07-16,"Davis, Long and Garcia",Delayed
SH23066,O15543,2024-04-07,2024-04-07,"Mckenzie, Gonzales and Nelson",Lost
SH23067,O12971,2023-06-18,2023-06-18,Rush Ltd,In Transit
SH23068,O14208,2024-09-03,2024-09-03,"Reilly, Harris and Branch",Delayed
SH23069,O11730,2024-11-04,,Vasquez-Smith,Lost
SH23070,O17335,2024-06-17,2024-06-17,"Reyes, Ellis and Rogers",Delayed
SH23071,O11267,2023-07-17,,Sanders Inc,Lost
SH23072,O11396,2024-09-03,2024-09-03,"Chandler, Martinez and Castaneda",Lost
SH23073,O12819,2025-01-14,2025-01-14,Gentry-Hickman,Lost
SH23074,O12650,2025-03-29,2025-03-29,"Meyer, Day and Good",In Transit
SH23075,O11944,2025-04-06,2025-04-06,"Roberts, Berry and Archer",In Transit
SH23076,O15031,2023-09-07,2023-09-07,Young-Hamilton,Delayed
SH23077,O11617,2023-08-27,,Mills Group,Lost
SH23078,O11368,2024-03-17,2024-03-17,Moore LLC,Delivered
SH23079,O16014,2023-11-08,,Fisher Group,Delayed
SH23080,O10816,2024-01-01,2024-01-01,"Garcia, Baker and Smith",In Transit
SH23081,O17427,2025-05-22,2025-05-22,Wiley-Lynch,In Transit
SH23082,O16676,2024-05-18,2024-05-18,"Wright, Morales and Gomez",In Transit
SH23083,O17056,2024-05-27,2024-05-27,Lewis Group,Lost
SH23084,O17850,2025-02-08,2025-02-08,Martinez Inc,Lost
SH23085,O11436,2025-04-24,,Nelson-Daniels,In Transit
SH23086,O15708,2025-01-29,2025-01-29,Brown LLC,Lost
SH23087,O14152,2024-12-30,2024-12-30,Bass PLC,Delivered
SH23088,O16059,2023-12-28,2023-12-28,Black-Montgomery,Delivered
SH23089,O11990,2025-03-04,2025-03-04,Williams-Hunter,In Transit
SH23090,O17085,2025-03-09,2025-03-09,Davis-Oconnor,In Transit
SH23091,O12077,2023-10-22,2023-10-22,Carrillo-Escobar,In Transit
SH23092,O10748,2024-12-15,2024-12-15,Johnson-Harris,Delivered
SH23093,O12467,2024-10-25,2024-10-25,Cohen Inc,Lost
SH23094,O17826,2025-04-03,2025-04-03,Christian-Ho,Lost
SH23095,O13026,2025-03-31,2025-03-31,Jones-Shah,Delivered
SH23096,O15734,2024-04-09,,"Prince, Morris and Moore",Lost
SH23097,O12520,2023-09-08,2023-09-08,Cameron Ltd,Delayed
SH23098,O10113,2024-03-17,,Horn PLC,In Transit
SH23099,O12913,2024-06-07,,"Copeland, Harrington and Meyers",Delivered
SH23100,O17954,2025-02-18,,Mendez and Sons,Delayed
SH23101,O12146,2025-06-09,2025-06-09,Cole-Hernandez,Delivered
SH23102,O16534,2024-06-06,2024-06-06,"Neal, Hill and Wall",Delayed
SH23103,O11475,2024-03-31,2024-03-31,Francis-Pierce,In Transit
SH23104,O10476,2024-07-07,2024-07-07,Robinson-Walsh,Lost
SH23105,O13859,2023-09-29,2023-09-29,Gonzalez-Lambert,Lost
SH23106,O16299,2025-03-17,2025-03-17,"Mills, Thompson and Buchanan",Delayed
SH23107,O16727,2024-04-25,2024-04-25,Wong-Evans,Delivered
SH23108,O14072,2024-04-15,,Ramsey-Olson,Delivered
SH23109,O16633,2023-12-16,2023-12-16,"Hicks, Cochran and Williams",Delayed
SH23110,O11389,2025-05-28,2025-05-28,Curtis LLC,Delayed
SH23111,O17380,2024-05-19,,Martinez-Davis,Delivered
SH23112,O13528,2024-05-10,,Lopez-French,Lost
SH23113,O15255,2025-03-20,,Chang Ltd,In Transit
SH23114,O12718,2023-06-19,2023-06-19,Owens-Martinez,In Transit
SH23115,O17786,2023-11-17,2023-11-17,"Brennan, Clay and Stone",In Transit
SH23116,O16840,2023-10-27,2023-10-27,Rosario and Sons,In Transit
SH23117,O15497,2024-11-08,2024-11-08,Perry LLC,Lost
SH23118,O12778,2024-05-03,2024-05-03,"Gould, Madden and Ramos",Delayed
SH23119,O13200,2023-11-15,2023-11-15,Tyler-Lowe,Delivered
SH23120,O15427,2024-08-19,,"Koch, Bell and Allen",Delivered
SH23121,O15962,2023-12-10,2023-12-10,Dawson-Stevenson,In Transit
SH23122,O13942,2024-12-12,2024-12-12,Moore PLC,In Transit
SH23123,O13198,2025-03-06,,Thompson-Ward,In Transit
SH23124,O10095,2023-08-13,2023-08-13,Jackson LLC,Delayed
SH23125,O14291,2023-11-08,,Ramsey Group,Delayed
SH23126,O17457,2025-05-10,2025-05-10,Griffith Group,Lost
SH23127,O11954,2024-04-19,2024-04-19,Bishop-Robinson,In Transit
SH23128,O12538,2023-11-02,,Kelley LLC,Delivered
SH23129,O12923,2024-06-12,,Rivera-Singleton,Lost
SH23130,O17210,2024-07-08,,Davis-Anderson,Delayed
SH23131,O10623,2025-02-27,,Parker-Crane,Lost
SH23132,O10010,2025-05-15,2025-05-15,"Rivera, Kennedy and King",Lost
SH23133,O16133,2024-06-22,,"Mccormick, Cox and Myers",Delayed
SH23134,O12143,2023-10-20,2023-10-20,Nicholson Inc,In Transit
SH23135,O16958,2024-10-19,2024-10-19,Rios and Sons,Lost
SH23136,O12754,2024-09-21,2024-09-21,Porter-Chandler,Lost
SH23137,O14841,2025-02-16,2025-02-16,Wallace-Mitchell,Delivered
SH23138,O11234,2024-09-15,2024-09-15,Crawford-Johnson,Lost
SH23139,O13252,2025-04-02,2025-04-02,Phelps-Stanley,Lost
SH23140,O16796,2023-10-08,2023-10-08,Kim-Baker,Delivered
SH23141,O14440,2024-03-31,2024-03-31,"Montes, Thomas and Owens",Delivered
SH23142,O15713,2025-05-09,2025-05-09,"Conway, Clark and Aguilar",Delivered
SH23143,O11192,2024-06-01,2024-06-01,West-Dunlap,Lost
SH23144,O11222,2024-01-08,,Douglas-Osborne,Lost
SH23145,O11676,2024-12-09,,Schneider-Randall,Delayed
SH23146,O15268,2024-11-11,2024-11-11,"Morris, Smith and Lozano",Delivered
SH23147,O17580,2023-07-27,,"Fuller, Clark and Walker",Lost
SH23148,O12847,2024-03-18,2024-03-18,"Green, Simpson and Decker",Delayed
SH23149,O16236,2024-01-10,,Perez-Jimenez,In Transit
SH23150,O16089,2024-07-13,,"Bautista, Robertson and Morris",In Transit
SH23151,O17197,2023-10-22,,"Long, Davis and Reid",Lost
SH23152,O16977,2024-09-28,2024-09-28,Allen LLC,Delivered
SH23153,O10061,2024-04-16,2024-04-16,"Ramirez, Watson and Shepard",In Transit
SH23154,O13484,2024-05-14,2024-05-14,"Maynard, Lee and Dunn",Lost
SH23155,O10190,2024-01-12,2024-01-12,"Austin, Gibbs and Shepard",Lost
SH23156,O14366,2025-04-21,2025-04-21,Rodgers LLC,In Transit
SH23157,O14505,2025-03-04,2025-03-04,"Reyes, Ruiz and Smith",Lost
SH23158,O13692,2025-02-04,,Ho Ltd,Delivered
SH23159,O12745,2024-08-31,2024-08-31,"Bailey, Curry and French",In Transit
SH23160,O14265,2024-09-13,,David and Sons,Delayed
SH23161,O15953,2024-01-12,2024-01-12,Smith Ltd,Delayed
SH23162,O13526,2024-09-10,,"Johnson, Nelson and Zamora",Delayed
SH23163,O10371,2024-02-01,2024-02-01,"Barnes, Bowman and Adams",Lost
SH23164,O16137,2024-07-05,2024-07-05,Ellison-Johnson,Delivered
SH23165,O14670,2025-04-02,2025-04-02,"Clark, Rowe and Berger",In Transit
SH23166,O15051,2024-05-12,2024-05-12,Thompson-Lynch,Delivered
SH23167,O11673,2024-09-22,2024-09-22,Flores Ltd,Delivered
SH23168,O15979,2025-05-27,2025-05-27,"Aguilar, Gibson and Owens",Delivered
SH23169,O16465,2023-10-12,2023-10-12,Guzman-Mills,Delivered
SH23170,O13915,2024-09-16,2024-09-16,Reed-Olson,Lost
SH23171,O10088,2023-07-28,2023-07-28,"James, Cooper and Patterson",Lost
SH23172,O11275,2024-09-03,2024-09-03,"Smith, Mitchell and Garcia",Delivered
SH23173,O12434,2025-05-15,2025-05-15,Lee Group,In Transit
SH23174,O14310,2023-12-12,2023-12-12,Strong LLC,In Transit
SH23175,O12223,2023-11-13,2023-11-13,Gardner-Frazier,Delayed
SH23176,O14626,2025-05-22,2025-05-22,Spencer-Torres,Lost
SH23177,O11968,2024-06-26,2024-06-26,"Cox, Eaton and Acosta",Lost
SH23178,O13391,2024-04-05,,Carroll-Ward,Delayed
SH23179,O16070,2024-11-21,2024-11-21,Robinson-Martin,Delivered
SH23180,O11148,2024-12-16,2024-12-16,Norman-French,In Transit
SH23181,O11688,2024-11-09,2024-11-09,Barnett and Sons,Delayed
SH23182,O13881,2025-06-02,2025-06-02,"Hoffman, Johnson and Phillips",In Transit
SH23183,O10155,2024-07-20,2024-07-20,Kim-Jackson,Delivered
SH23184,O14378,2023-12-03,2023-12-03,Harris Group,In Transit
SH23185,O12160,2024-07-18,2024-07-18,Jackson Group,Delivered
SH23186,O17714,2025-01-10,,Bennett LLC,Lost
SH23187,O14614,2024-07-25,2024-07-25,"Cook, Rasmussen and Neal",Lost
SH23188,O12426,2024-04-04,2024-04-04,"Gomez, Martinez and Warren",Delayed
SH23189,O15844,2023-06-26,2023-06-26,Bailey Ltd,Delivered
SH23190,O16173,2023-07-15,2023-07-15,Miller-Hickman,In Transit
SH23191,O17519,2023-08-19,2023-08-19,"Elliott, Bolton and Gray",In Transit
SH23192,O11585,2023-12-27,2023-12-27,Williams and Sons,Delivered
SH23193,O14355,2023-08-01,2023-08-01,"Webb, Howard and Wilson",Delayed
SH23194,O16898,2024-09-05,2024-09-05,Howard LLC,Delivered
SH23195,O12312,2024-11-03,2024-11-03,"Reyes, Townsend and Klein",Delivered
SH23196,O13495,2024-02-03,2024-02-03,"Cortez, Clark and Williams",Delayed
SH23197,O14157,2023-10-29,2023-10-29,Brown-Smith,Lost
SH23198,O15943,2023-09-27,2023-09-27,Perkins Group,Lost
SH23199,O10412,2023-06-20,,"Wilson, Miller and Arnold",Lost
SH23200,O15060,2024-02-13,2024-02-13,Davis Inc,Delayed
SH23201,O13480,2024-11-21,2024-11-21,Rodriguez PLC,In Transit
SH23202,O11728,2023-07-16,,"Jones, Taylor and Taylor",Delivered
SH23203,O14779,2024-06-14,2024-06-14,"Robinson, Harvey and Moore",In Transit
SH23204,O17281,2023-08-25,2023-08-25,Elliott PLC,Delivered
SH23205,O15527,2023-10-02,2023-10-02,Martin-Campbell,In Transit
SH23206,O12675,2024-07-28,2024-07-28,Jones-Anderson,Lost
SH23207,O16202,2024-07-27,2024-07-27,Hill LLC,Delivered
SH23208,O10418,2024-12-03,2024-12-03,"Dennis, Lutz and Ford",Delayed
SH23209,O15835,2025-05-26,,Harris-Love,In Transit
SH23210,O14375,2023-07-26,2023-07-26,Martin PLC,Delayed
SH23211,O16157,2024-03-05,,Hayes LLC,Lost
SH23212,O15237,2024-10-25,2024-10-25,"Martinez, Ross and Norris",In Transit
SH23213,O17795,2025-01-31,2025-01-31,Colon Ltd,Lost
SH23214,O14541,2024-12-29,,Cox-Dixon,Delayed
SH23215,O16250,2023-08-03,,"Owens, Thomas and Oneill",Lost
SH23216,O15958,2025-03-21,2025-03-21,Long-Wright,Lost
SH23217,O12149,2023-10-12,2023-10-12,"Coffey, Cordova and Melendez",In Transit
SH23218,O12446,2025-01-11,,Bullock-White,Lost
SH23219,O17960,2025-05-21,2025-05-21,"King, Cooper and Bryant",Delivered
SH23220,O11412,2024-06-10,2024-06-10,Sandoval-Saunders,Delivered
SH23221,O13397,2024-05-15,2024-05-15,"Schmidt, Huffman and Lyons",Lost
SH23222,O10588,2023-06-23,,Brown Inc,In Transit
SH23223,O12676,2024-07-12,2024-07-12,Hood PLC,Delivered
SH23224,O15643,2025-06-08,,"Gates, Huber and Wong",Delivered
SH23225,O16299,2024-04-12,2024-04-12,"Munoz, Johnson and Morgan",In Transit
SH23226,O15592,2024-06-18,2024-06-18,"Nielsen, Fisher and Robbins",In Transit
SH23227,O12692,2024-08-30,2024-08-30,Mckenzie-Reed,In Transit
SH23228,O11707,2024-10-17,2024-10-17,Gonzalez-Harris,In Transit
SH23229,O10567,2024-01-11,2024-01-11,Stephenson Group,Delayed
SH23230,O14645,2025-04-23,2025-04-23,Wood-Zuniga,Lost
SH23231,O17722,2023-07-28,2023-07-28,"Bennett, Turner and Massey",In Transit
SH23232,O11573,2025-03-13,2025-03-13,May-Cannon,Delivered
SH23233,O14959,2024-04-08,2024-04-08,Ortiz-Woods,Delivered
SH23234,O13866,2024-02-07,2024-02-07,"Chambers, Sullivan and Simpson",Delayed
SH23235,O15764,2024-07-16,2024-07-16,Berry LLC,Lost
SH23236,O16103,2024-02-10,2024-02-10,Patterson-Ramirez,Delivered
SH23237,O10725,2024-05-15,2024-05-15,Vance and Sons,Delayed
SH23238,O12746,2024-09-27,2024-09-27,David and Sons,In Transit
SH23239,O13464,2024-10-01,2024-10-01,Carson-Adams,Delayed
SH23240,O16734,2024-10-25,2024-10-25,"Parsons, Conley and Moore",In Transit
SH23241,O15463,2023-12-13,,Haynes Ltd,Delayed
SH23242,O15652,2024-10-22,,White-Reynolds,Delivered
SH23243,O10557,2024-10-10,2024-10-10,Lowe PLC,In Transit
SH23244,O16834,2024-06-30,2024-06-30,"Martinez, Coleman and Harris",Delivered
SH23245,O16584,2025-04-04,2025-04-04,"Walters, Huang and Benjamin",In Transit
SH23246,O15037,2024-06-19,2024-06-19,"Haley, Stark and Martin",Lost
SH23247,O10509,2024-04-21,2024-04-21,"Lang, Joseph and Arias",Delivered
SH23248,O17562,2023-06-28,2023-06-28,Ward-Torres,Lost
SH23249,O14973,2024-04-15,2024-04-15,Williams-Jones,Delayed
SH23250,O13148,2024-09-23,2024-09-23,Nelson-Brewer,Delayed
SH23251,O11189,2024-04-27,2024-04-27,Scott and Sons,Delivered
SH23252,O11742,2025-01-22,2025-01-22,Rivera-Harris,Delayed
SH23253,O13174,2024-12-15,2024-12-15,"Lamb, Herrera and Banks",Delayed
SH23254,O17250,2023-09-12,,"West, Hodges and Martinez",Delayed
SH23255,O14799,2025-02-27,2025-02-27,Owens PLC,In Transit
SH23256,O13437,2024-05-22,2024-05-22,"Lee, Dickerson and Andrews",Delivered
SH23257,O16935,2024-04-20,,Rodriguez-Cruz,Delayed
SH23258,O17989,2023-12-29,2023-12-29,Osborne Ltd,In Transit
SH23259,O11577,2023-07-18,2023-07-18,"Thomas, Gordon and Johnson",Delivered
SH23260,O15878,2024-08-03,2024-08-03,Jones-Vaughn,Lost
SH23261,O15382,2024-02-03,2024-02-03,"Baker, Simmons and Sanders",Lost
SH23262,O16811,2024-12-09,2024-12-09,Hopkins and Sons,Delayed
SH23263,O17255,2024-06-23,2024-06-23,Gonzalez Group,Lost
SH23264,O14129,2023-07-31,2023-07-31,"Lawson, Salazar and Gonzalez",In Transit
SH23265,O13342,2024-02-16,2024-02-16,Marquez Group,Lost
SH23266,O14892,2024-02-27,,Williams-Maldonado,Delayed
SH23267,O10187,2025-05-18,,Mora Inc,Delayed
SH23268,O14245,2024-04-24,2024-04-24,Hartman-Zimmerman,In Transit
SH23269,O11523,2024-01-17,2024-01-17,Arnold PLC,Delivered
SH23270,O13761,2025-02-21,2025-02-21,Daniels Ltd,Lost
SH23271,O16410,2024-10-21,2024-10-21,Mcdonald LLC,Delivered
SH23272,O11267,2024-02-17,2024-02-17,Wilson-Rocha,Lost
SH23273,O16468,2023-11-09,2023-11-09,Gross and Sons,Lost
SH23274,O13053,2025-03-03,2025-03-03,Melton-Ford,Lost
SH23275,O12982,2025-03-02,2025-03-02,Miller-Scott,Delayed
SH23276,O15703,2023-07-25,2023-07-25,White PLC,Delayed
SH23277,O14984,2023-07-21,,Cameron PLC,In Transit
SH23278,O12220,2023-12-11,2023-12-11,"Hamilton, Graham and Smith",Delayed
SH23279,O13890,2024-04-11,2024-04-11,Ruiz Inc,Delivered
SH23280,O17705,2025-01-22,2025-01-22,"Austin, Boyle and Watkins",In Transit
SH23281,O12638,2024-03-08,2024-03-08,Miller-Rodriguez,Delivered
SH23282,O10698,2025-05-08,2025-05-08,Nguyen-Ward,Delivered
SH23283,O15246,2024-09-03,2024-09-03,Bell-Duncan,In Transit
SH23284,O15306,2025-06-07,2025-06-07,Calderon Ltd,Lost
SH23285,O11225,2023-10-30,2023-10-30,"Haas, York and Sparks",Delayed
SH23286,O17493,2024-09-13,2024-09-13,"Walker, Patterson and Small",In Transit
SH23287,O12960,2024-12-06,2024-12-06,Dalton PLC,In Transit
SH23288,O13414,2024-04-04,2024-04-04,Perez-Webb,In Transit
SH23289,O12392,2024-12-25,2024-12-25,Sutton and Sons,Lost
SH23290,O11769,2024-08-27,2024-08-27,"Holt, Murillo and Rodriguez",In Transit
SH23291,O11513,2023-10-09,2023-10-09,Shah PLC,Delivered
SH23292,O10781,2024-10-15,2024-10-15,Potter Group,Delivered
SH23293,O17670,2023-08-07,2023-08-07,"Hale, Wise and Lee",In Transit
SH23294,O14436,2024-06-20,,"Lindsey, Yates and Rodriguez",In Transit
SH23295,O12073,2023-11-27,,Hanna-Huff,Delayed
SH23296,O10206,2023-07-03,,"Cruz, Mendoza and Ball",Delivered
SH23297,O15573,2024-09-19,2024-09-19,"Watts, Chen and Stewart",Delivered
SH23298,O15740,2024-10-12,2024-10-12,Riddle-Flores,Lost
SH23299,O14118,2024-09-27,2024-09-27,Rose-Gould,Delivered
SH23300,O14420,2024-01-12,2024-01-12,Romero-Melton,In Transit
SH23301,O12944,2025-04-16,2025-04-16,"Lee, Peters and Pratt",Delivered
SH23302,O10049,2023-08-12,2023-08-12,Scott and Sons,Delayed
SH23303,O14870,2024-11-27,2024-11-27,Lynch and Sons,Delayed
SH23304,O10453,2024-05-07,2024-05-07,Harrison and Sons,Delivered
SH23305,O12501,2024-10-27,2024-10-27,"Macdonald, Phillips and Wilson",Lost
SH23306,O17890,2025-06-16,2025-06-16,Stuart-Bautista,In Transit
SH23307,O11405,2023-10-29,2023-10-29,"Alvarado, Lee and Robertson",Delayed
SH23308,O14060,2025-03-22,2025-03-22,"Mcdaniel, Shields and Mccoy",In Transit
SH23309,O16483,2023-08-20,2023-08-20,Wagner PLC,Delivered
SH23310,O12770,2025-04-27,,"Dunn, White and Fitzgerald",Delayed
SH23311,O13907,2024-12-15,2024-12-15,"Johnson, Hall and Lewis",Lost
SH23312,O13539,2024-10-08,2024-10-08,"Reyes, Gonzales and Evans",In Transit
SH23313,O16803,2024-04-13,,Morgan-Weeks,Lost
SH23314,O17126,2024-02-23,,Martinez-Anderson,In Transit
SH23315,O11808,2024-11-16,2024-11-16,Hall Ltd,Delayed
SH23316,O14085,2024-09-29,2024-09-29,Cooper and Sons,Delivered
SH23317,O12638,2023-10-31,2023-10-31,Scott-Lucero,Delivered
SH23318,O11372,2024-07-04,2024-07-04,Paul-Harper,Lost
SH23319,O16773,2024-01-11,2024-01-11,"Espinoza, Dennis and Schneider",Delivered
SH23320,O14426,2025-01-03,2025-01-03,Sparks Group,Delivered
SH23321,O17564,2024-05-20,2024-05-20,Dean-Miller,Delivered
SH23322,O14122,2025-04-29,2025-04-29,"Smith, Lang and Moore",Delayed
SH23323,O17682,2024-09-02,2024-09-02,"Snyder, Kemp and Adams",In Transit
SH23324,O15498,2023-12-02,,Quinn LLC,In Transit
SH23325,O15078,2024-09-03,2024-09-03,Gibbs-Gamble,Delivered
SH23326,O12796,2023-10-10,2023-10-10,Williams-Porter,Lost
SH23327,O15184,2025-02-04,,Hill-Vasquez,Delivered
SH23328,O12164,2023-07-16,2023-07-16,Reed-Benitez,Delivered
SH23329,O15855,2023-10-10,2023-10-10,"Chang, Welch and Richards",Lost
SH23330,O10009,2024-10-07,2024-10-07,Diaz PLC,Delivered
SH23331,O14058,2023-08-19,2023-08-19,"Mendoza, Barr and Garcia",In Transit
SH23332,O10481,2024-08-05,,Sellers and Sons,Lost
SH23333,O10035,2024-10-20,2024-10-20,Burgess-Williams,Delivered
SH23334,O10901,2024-11-19,2024-11-19,White Inc,Delayed
SH23335,O13836,2024-12-13,2024-12-13,"Jones, Washington and Sandoval",In Transit
SH23336,O12875,2024-01-23,,Strong Ltd,Delayed
SH23337,O12287,2024-10-04,2024-10-04,Saunders LLC,Lost
SH23338,O11295,2024-05-30,,Martin LLC,Delivered
SH23339,O15251,2023-11-03,2023-11-03,Cantu-Rogers,Delayed
SH23340,O16136,2024-01-28,,"Pineda, Banks and Weeks",In Transit
SH23341,O17928,2023-09-19,2023-09-19,Howard Ltd,Lost
SH23342,O12329,2023-12-03,2023-12-03,Brooks Ltd,Delivered
SH23343,O10967,2024-04-30,,Gonzales Group,Delayed
SH23344,O15816,2024-09-15,2024-09-15,Cox-Lynch,Delivered
SH23345,O10887,2025-06-05,2025-06-05,Alvarado-Mathis,Delivered
SH23346,O10245,2024-08-18,2024-08-18,"Alexander, Klein and Morris",Delayed
SH23347,O14763,2023-12-26,,"Johns, Whitehead and Williams",Delivered
SH23348,O16521,2025-04-07,2025-04-07,Johnson LLC,Delivered
SH23349,O17033,2023-11-27,2023-11-27,Espinoza-Long,Delivered
SH23350,O12158,2024-08-11,2024-08-11,Garcia PLC,In Transit
SH23351,O15124,2024-09-30,2024-09-30,Hodges-Strong,In Transit
SH23352,O11599,2023-11-09,2023-11-09,Mclaughlin-Lyons,Lost
SH23353,O14592,2023-08-31,,"Davis, Villarreal and Bell",Delayed
SH23354,O11468,2025-03-16,2025-03-16,Taylor Inc,Delivered
SH23355,O17221,2025-04-25,2025-04-25,Preston-Graham,Delayed
SH23356,O10928,2024-06-23,2024-06-23,Garcia-Castaneda,Delivered
SH23357,O14199,2025-04-24,2025-04-24,Harmon and Sons,Delayed
SH23358,O10900,2023-10-13,2023-10-13,Martin LLC,Lost
SH23359,O15353,2023-11-03,2023-11-03,Hawkins-Bailey,In Transit
SH23360,O15536,2025-02-11,2025-02-11,"Weiss, Cummings and Heath",In Transit
SH23361,O15835,2024-02-09,2024-02-09,Welch PLC,In Transit
SH23362,O14742,2024-04-27,2024-04-27,"Booker, Combs and Brennan",Delivered
SH23363,O10268,2024-01-02,,Henderson PLC,In Transit
SH23364,O10081,2023-08-27,2023-08-27,"Mills, Summers and Edwards",Lost
SH23365,O12006,2025-02-26,2025-02-26,Decker Group,Delayed
SH23366,O16793,2024-05-24,,James-Jones,In Transit
SH23367,O16758,2024-11-26,2024-11-26,Brooks-Williams,Delivered
SH23368,O17682,2024-11-07,2024-11-07,"Lowe, Palmer and Young",In Transit
SH23369,O10403,2023-11-21,2023-11-21,Brooks Inc,Lost
SH23370,O16261,2024-05-15,2024-05-15,Parrish-Hall,In Transit
SH23371,O11775,2025-03-05,2025-03-05,"Allen, Lee and Love",Delayed
SH23372,O11020,2024-01-26,2024-01-26,"Figueroa, Tucker and Day",In Transit
SH23373,O15210,2023-09-30,2023-09-30,"Hester, Sullivan and Meyers",In Transit
SH23374,O11784,2023-07-17,2023-07-17,Hall Group,In Transit
SH23375,O11426,2024-08-13,2024-08-13,Conner-Sweeney,Delayed
SH23376,O10438,2023-10-18,2023-10-18,Hughes Ltd,Delayed
SH23377,O17640,2024-04-22,2024-04-22,"Murray, Brown and Brown",In Transit
SH23378,O13686,2024-10-04,2024-10-04,Cochran Ltd,Delivered
SH23379,O12323,2023-07-04,2023-07-04,Gordon-Powell,Delivered
SH23380,O17905,2024-12-19,,Walker-Guerrero,Delivered
