transactionID,accountID,amount,transactionDate,type,description
TX24416,A14860,6187.18,2022-09-24,Payment,Land world.
TX24417,A10774,14718.99,2025-01-22,Payment,Paper recent pretty economic.
TX24418,A10992,7283.72,2021-12-01,Deposit,Let general think reason drop.
TX24419,A17959,10703.73,2024-11-20,Payment,Raise if above.
TX24420,A13904,2703.03,2020-09-01,Withdrawal,Agree individual wish security.
TX24421,A11910,14909.07,2023-09-17,Payment,Increase role spring place.
TX24422,A11903,9555.05,2025-05-22,Payment,Never sometimes a central.
TX24423,A17900,-915.62,2022-10-30,Withdrawal,According industry speak finish.
TX24424,A13103,7754.52,2024-06-24,Transfer,Discuss onto.
TX24425,A15177,1040.4,2023-12-14,Payment,Watch water operation and.
TX24426,A15580,18840.25,2024-04-07,Deposit,What huge fish.
TX24427,A14817,1381.1,2023-09-21,Payment,Whatever PM newspaper just read.
TX24428,A15919,12978.21,2023-07-01,Withdrawal,Mouth sister.
TX24429,A14423,11641.66,2023-04-20,Transfer,Wonder once tonight.
TX24430,A11205,8422.75,2022-04-14,Withdrawal,Recent stand best move.
TX24431,A16623,11414.66,2021-05-03,Transfer,Great than break.
TX24432,A10746,18591.76,2023-08-07,Transfer,Travel spend.
TX24433,A11751,9116.76,2021-11-10,Deposit,Wrong while in painting west.
TX24434,A12768,12481.09,2024-07-23,Transfer,Respond strategy discussion three.
TX24435,A10637,2501.82,2025-05-12,Transfer,Line eye author.
TX24436,A16379,1534.99,2023-04-05,Withdrawal,Culture serious window.
TX24437,A17343,-4761.1,2023-04-27,Withdrawal,Year ability read force nature.
TX24438,A16758,7372.98,2021-04-06,Withdrawal,Chair sing nearly.
TX24439,A14350,4661.73,2024-04-28,Transfer,Outside paper weight begin.
TX24440,A17853,-4712.89,2025-01-12,Payment,Leave security most Congress soldier.
TX24441,A13456,6220.87,2021-03-11,Payment,Gas scene western rule face.
TX24442,A12276,15154.01,2022-11-15,Payment,Little reveal member simply debate.
TX24443,A15202,9293.85,2021-07-03,Deposit,Capital our than foreign thought.
TX24444,A17661,6944.03,2022-01-21,Transfer,Source wear theory.
TX24445,A13853,-277.28,2020-07-18,Deposit,Prevent picture ready.
TX24446,A13831,16480.97,2021-09-18,Payment,East industry much little.
TX24447,A14603,-453.48,2025-02-10,Withdrawal,Argue try above wrong.
TX24448,A14463,-1262.64,2024-03-19,Transfer,Glass attack reason.
TX24449,A15134,8875.88,2021-11-11,Withdrawal,Significant season wish southern.
TX24450,A10456,13116.1,2020-10-25,Withdrawal,Property start live.
TX24451,A12262,499.58,2022-02-24,Payment,Seven fund prove see reason.
TX24452,A12738,15923.0,2024-05-28,Transfer,Open total.
TX24453,A12413,13322.86,2025-01-11,Deposit,Product city audience.
TX24454,A10828,-4115.83,2023-12-13,Withdrawal,Care amount now cover fish.
TX24455,A16646,19113.71,2022-10-31,Transfer,Little military wonder light.
TX24456,A14871,-2720.36,2020-07-10,Payment,And need physical.
TX24457,A13583,3542.88,2023-02-16,Transfer,Look good human.
TX24458,A12856,10757.91,2024-10-30,Payment,Travel no attorney school.
TX24459,A15505,6781.51,2023-06-19,Deposit,Hospital difficult allow.
TX24460,A10242,6083.47,2021-11-24,Transfer,Politics age line.
TX24461,A11972,18704.81,2023-06-15,Transfer,Time carry.
TX24462,A15691,1335.89,2021-06-18,Withdrawal,Read rest quality.
TX24463,A16437,-2036.34,2020-11-05,Deposit,Box bank area free early.
TX24464,A17278,-2363.86,2022-06-29,Withdrawal,New in.
TX24465,A17940,3922.42,2025-02-25,Deposit,Establish week cultural morning.
TX24466,A13226,19419.97,2021-05-29,Withdrawal,Director tough.
TX24467,A17107,7425.95,2024-04-10,Deposit,Writer else character whatever might.
TX24468,A15094,19967.98,2022-10-06,Transfer,How girl.
TX24469,A12795,2533.99,2023-01-06,Transfer,Officer building couple protect.
TX24470,A10657,19795.54,2024-03-17,Payment,Security station manage born.
TX24471,A13189,-2159.8,2025-04-07,Transfer,Provide teacher office oil party.
TX24472,A13135,11785.79,2021-04-19,Withdrawal,South always voice.
TX24473,A11883,15251.47,2021-11-17,Payment,Ever cup federal newspaper.
TX24474,A13749,18663.27,2023-07-01,Deposit,Rate character debate into.
TX24475,A14084,3305.83,2023-08-25,Withdrawal,Idea building.
TX24476,A11111,11072.65,2023-01-17,Deposit,Remember director American man someone.
TX24477,A12516,3081.98,2020-10-18,Deposit,Process adult direction weight a.
TX24478,A15732,3019.25,2023-01-26,Transfer,Husband girl.
TX24479,A17859,9264.78,2022-05-20,Payment,Tax seem effect.
TX24480,A12162,4437.47,2024-04-19,Transfer,Toward think former.
TX24481,A11831,6729.7,2022-04-23,Withdrawal,Open main rather.
TX24482,A17872,14404.14,2022-05-15,Deposit,Crime detail see economy.
TX24483,A17692,14698.54,2023-06-23,Deposit,Write able.
TX24484,A15802,18227.24,2021-03-17,Deposit,Meeting look director customer.
TX24485,A15142,-1910.78,2020-09-24,Transfer,Outside half even room spring.
TX24486,A15411,8214.58,2020-11-26,Payment,Discuss writer world.
TX24487,A12810,-376.83,2025-04-20,Withdrawal,Memory suffer condition never.
TX24488,A12534,11154.32,2025-04-23,Transfer,Such ground hot.
TX24489,A10821,7561.5,2024-12-27,Deposit,Green pass information take herself.
TX24490,A11487,-2560.15,2021-04-27,Deposit,Center chance central institution argue.
TX24491,A11740,14262.82,2023-03-10,Deposit,Prevent note put no.
TX24492,A14109,4631.15,2022-01-07,Withdrawal,Talk candidate play Democrat.
TX24493,A10570,7129.13,2024-10-01,Withdrawal,Movement up none.
TX24494,A12518,5397.15,2021-09-30,Withdrawal,Impact per step very far.
TX24495,A13635,-2000.91,2024-12-22,Transfer,Hand bed lay.
TX24496,A16343,18413.84,2023-10-04,Payment,Clearly lead bill hear government.
TX24497,A11748,7971.26,2020-10-31,Withdrawal,Risk mention.
TX24498,A14878,-2456.69,2023-01-15,Transfer,For ability.
TX24499,A12898,18852.19,2024-02-16,Deposit,Listen believe tend.
TX24500,A15621,17604.1,2021-10-12,Withdrawal,Memory research remember.
TX24501,A11432,17002.98,2022-07-04,Transfer,Agree cup chair.
TX24502,A11931,13124.44,2023-12-05,Deposit,Accept at Democrat government then.
TX24503,A14439,16554.02,2024-07-17,Transfer,Chance green fast little.
TX24504,A12147,16050.57,2023-07-21,Withdrawal,Public maybe win.
TX24505,A14008,-3952.25,2022-08-17,Transfer,Action different support drop senior.
TX24506,A12355,12126.38,2021-07-02,Transfer,Ahead today ever while politics.
TX24507,A11873,17530.23,2023-03-02,Transfer,Age actually difference responsibility position.
TX24508,A13650,-4496.54,2021-10-11,Payment,Green member newspaper.
TX24509,A12709,11054.44,2021-05-03,Deposit,Establish write cause whatever tough.
TX24510,A14153,7547.91,2023-03-08,Transfer,Activity director sea.
TX24511,A16927,19376.21,2023-02-07,Withdrawal,Agreement government.
TX24512,A10626,-4517.54,2024-03-13,Withdrawal,Center south look.
TX24513,A15134,4929.92,2021-11-14,Withdrawal,East drop.
TX24514,A16428,13315.37,2023-01-07,Payment,Surface present by newspaper easy.
TX24515,A15636,13464.93,2023-11-03,Withdrawal,Peace read rise case.
TX24516,A14175,9448.73,2024-02-01,Payment,Certainly sell plan must.
TX24517,A14965,9835.57,2024-09-25,Deposit,Head full third friend.
TX24518,A17071,5526.26,2021-06-22,Transfer,Play energy.
TX24519,A14446,13802.65,2023-09-28,Withdrawal,Commercial word southern.
TX24520,A12093,-3912.87,2020-10-18,Deposit,Believe stand.
TX24521,A10149,8117.7,2022-02-04,Deposit,Behavior eye head not light.
TX24522,A13844,3074.46,2024-10-30,Payment,Whom mention majority if management.
TX24523,A16075,15445.5,2020-08-02,Withdrawal,Weight recent owner.
TX24524,A12413,-502.97,2025-03-01,Withdrawal,Information middle look.
TX24525,A16428,1814.91,2021-03-29,Withdrawal,Rule imagine argue fast.
TX24526,A11277,13326.5,2021-11-20,Transfer,Cultural picture out professor.
TX24527,A17188,11149.51,2023-03-27,Withdrawal,Event focus they south arm.
TX24528,A14697,14575.11,2021-01-26,Deposit,Record raise key imagine.
TX24529,A16660,6896.07,2024-02-23,Withdrawal,Person for international.
TX24530,A13372,-4314.15,2023-11-22,Payment,Data family player sort collection.
TX24531,A14862,-3211.76,2020-12-04,Transfer,Space language indeed indeed.
TX24532,A14547,3229.58,2024-01-11,Transfer,Mr who.
TX24533,A16654,15151.81,2023-09-11,Withdrawal,Seem detail early with consumer.
TX24534,A10768,-3239.08,2023-10-30,Deposit,Two office and.
TX24535,A10943,-4251.91,2024-12-01,Transfer,Work all city.
TX24536,A12165,4777.9,2023-07-09,Withdrawal,Water less order world.
TX24537,A16448,12361.57,2020-11-05,Payment,Message open capital.
TX24538,A14623,11177.05,2022-03-26,Deposit,Let goal.
TX24539,A16294,-1808.63,2023-01-01,Deposit,Close issue morning.
TX24540,A16166,1593.99,2022-05-07,Transfer,Five sort everyone reflect.
TX24541,A12584,5806.39,2021-07-09,Deposit,Four class imagine.
TX24542,A17683,7670.18,2023-07-17,Payment,Evidence some window international.
TX24543,A13756,-3117.97,2021-08-25,Transfer,Many shoulder fact success just.
TX24544,A13179,14050.77,2021-06-25,Payment,Growth pass air authority.
TX24545,A12462,15908.7,2021-05-28,Transfer,Everybody Democrat thus same.
TX24546,A15798,9328.55,2023-05-17,Deposit,Morning reveal present war.
TX24547,A14842,-174.46,2020-09-21,Transfer,Usually nothing religious.
TX24548,A17027,9063.57,2022-05-30,Transfer,Term much wrong.
TX24549,A17222,4083.1,2021-08-29,Deposit,Keep develop beautiful.
TX24550,A11742,7929.87,2023-06-18,Payment,Easy college page reality hospital.
TX24551,A16584,14164.42,2023-02-28,Payment,Couple site brother.
TX24552,A17533,11802.39,2020-06-25,Payment,Result ground kind media.
TX24553,A11453,13494.94,2023-08-25,Deposit,While service spend pay.
TX24554,A17030,1630.01,2022-11-02,Withdrawal,For from heavy work.
TX24555,A13079,-4081.21,2022-07-18,Withdrawal,Assume put prevent.
TX24556,A13591,-4747.6,2021-08-08,Deposit,Phone least commercial.
TX24557,A11862,16285.84,2025-03-01,Payment,Citizen able back.
TX24558,A11210,16384.62,2023-11-16,Deposit,Policy join task ten choice.
TX24559,A16962,12758.17,2023-04-06,Payment,Light investment wear.
TX24560,A12629,4070.38,2024-03-02,Deposit,Seem site stuff.
TX24561,A15129,-1472.14,2024-01-28,Deposit,Decide throughout cup always.
TX24562,A14478,2883.63,2024-06-16,Withdrawal,Time pull.
TX24563,A13412,542.64,2023-05-04,Deposit,After hope resource real.
TX24564,A16941,-4222.93,2021-03-13,Deposit,Quickly never style.
TX24565,A15074,-1991.55,2023-04-18,Payment,Mention arm tough window level.
TX24566,A15864,2005.29,2022-05-25,Withdrawal,Natural road raise street least.
TX24567,A17415,16442.27,2021-09-08,Withdrawal,Recent three.
TX24568,A10838,9123.75,2021-01-18,Transfer,Environmental cup security discover herself.
TX24569,A17931,792.89,2021-05-27,Withdrawal,Perhaps oil skill character.
TX24570,A17792,549.75,2022-12-11,Deposit,Public listen degree drive.
TX24571,A14861,15683.43,2021-04-01,Payment,Notice arm head activity event.
TX24572,A11386,18884.03,2021-01-24,Withdrawal,Station share president glass manage.
TX24573,A11483,9083.83,2022-05-30,Deposit,Congress option.
TX24574,A13401,-2730.94,2023-03-23,Withdrawal,Accept certainly machine general.
TX24575,A14084,15326.79,2025-01-19,Withdrawal,Despite return miss.
TX24576,A11126,-3018.63,2024-06-10,Transfer,Down democratic trouble now.
TX24577,A14932,9634.17,2020-12-08,Deposit,Eight safe information particular chance.
TX24578,A13955,13920.02,2021-07-07,Withdrawal,Computer east with.
TX24579,A17359,2277.52,2021-01-27,Deposit,Take suggest.
TX24580,A10517,-3976.7,2024-05-07,Payment,Sport election.
TX24581,A10987,1251.64,2023-01-03,Withdrawal,Use rate road know traditional.
TX24582,A17201,350.3,2023-11-22,Payment,Thousand who always big minute.
TX24583,A14196,11787.6,2020-07-26,Transfer,Skill always still turn.
TX24584,A15369,2079.0,2025-02-05,Withdrawal,Right decade professor song especially.
TX24585,A10879,-3825.58,2023-08-11,Transfer,Develop difference.
TX24586,A15249,-4302.51,2024-09-14,Payment,Gas fall would.
TX24587,A10143,14.42,2023-08-23,Withdrawal,Maybe and rate operation.
TX24588,A15597,-3131.26,2021-06-23,Withdrawal,Style realize family line.
TX24589,A13340,11445.8,2023-09-07,Deposit,Model machine face.
TX24590,A16172,7754.46,2021-07-21,Deposit,Quality cover.
TX24591,A11638,-561.97,2025-06-14,Deposit,Memory field star.
TX24592,A14292,12539.7,2023-11-12,Payment,Federal among performance actually.
TX24593,A13647,12503.07,2022-02-17,Transfer,Kid kid thought court.
TX24594,A17660,730.32,2024-08-31,Withdrawal,Different inside yard professional.
TX24595,A11309,5043.69,2023-03-10,Deposit,It successful as.
TX24596,A12981,17807.17,2020-12-29,Deposit,Song guy safe term capital.
TX24597,A16223,6245.03,2022-09-30,Payment,Free senior whose spend.
TX24598,A15701,-4406.05,2024-10-14,Payment,Hit community enjoy.
TX24599,A11830,-4798.7,2023-01-20,Transfer,Use box.
TX24600,A12490,2724.92,2023-09-26,Deposit,Four thousand bring worker less.
TX24601,A17009,15246.92,2021-04-14,Deposit,Teacher car like security hot.
TX24602,A12428,-2070.5,2022-07-15,Transfer,Water follow likely.
TX24603,A13738,-785.84,2025-03-30,Payment,Big research indicate western father.
TX24604,A17400,15470.04,2021-04-30,Payment,Talk up apply allow small.
TX24605,A15419,-3103.38,2020-08-17,Deposit,Defense wind board.
TX24606,A14985,16090.05,2024-10-17,Payment,Drop from also dog.
TX24607,A11263,7552.41,2025-04-27,Payment,Trouble recently throughout create.
TX24608,A14930,15467.47,2025-02-04,Deposit,Weight center list light suddenly.
TX24609,A13529,12820.28,2022-02-07,Deposit,Girl weight hundred machine within.
TX24610,A15066,-1773.2,2023-02-17,Withdrawal,Left through increase.
TX24611,A12767,5979.01,2024-11-21,Deposit,Trial once safe table ok.
TX24612,A16231,4833.22,2021-04-24,Deposit,Question end again official capital.
TX24613,A14560,-3985.6,2023-03-12,Withdrawal,Challenge realize think building.
TX24614,A11771,6763.19,2023-03-22,Transfer,Field grow represent.
TX24615,A10428,-4671.9,2024-05-30,Deposit,Body together institution.
TX24616,A12506,9397.81,2020-11-26,Withdrawal,Can plan tonight.
TX24617,A17152,8803.72,2021-05-20,Withdrawal,Throw through into.
TX24618,A12428,15939.65,2022-04-14,Withdrawal,Surface figure.
TX24619,A11226,6876.24,2022-12-21,Deposit,Form easy house.
TX24620,A11228,-4171.76,2023-12-23,Payment,Make build wear statement.
TX24621,A12314,8052.07,2023-08-17,Transfer,Smile tough church dark.
TX24622,A10999,18710.03,2022-11-09,Transfer,Carry sure authority game for.
TX24623,A16094,10676.82,2025-02-15,Withdrawal,Firm turn age.
TX24624,A10633,2028.74,2021-03-28,Transfer,Eye consumer fall support.
TX24625,A17773,5875.99,2023-12-03,Deposit,Responsibility truth along age family.
TX24626,A10102,-1447.13,2024-01-04,Payment,East large role what.
TX24627,A17679,5593.07,2023-09-12,Withdrawal,Mr trade continue around.
TX24628,A10877,-2999.7,2025-04-20,Withdrawal,Result capital member nice.
TX24629,A12741,10405.02,2023-12-27,Withdrawal,True stuff avoid.
TX24630,A11874,-3305.37,2022-04-28,Payment,When treatment explain power.
TX24631,A15786,3300.31,2024-04-19,Withdrawal,True performance let.
TX24632,A14152,-1017.25,2021-01-16,Deposit,Main full modern.
TX24633,A10791,17699.8,2025-02-04,Withdrawal,Small purpose deep stop.
TX24634,A10572,14489.46,2022-12-25,Deposit,Defense red save.
TX24635,A14398,18467.54,2024-06-13,Deposit,Rich enter police four.
TX24636,A15690,1352.51,2024-04-21,Withdrawal,Everything budget law wait cover.
TX24637,A17941,12676.97,2024-03-21,Transfer,Night follow ball.
TX24638,A10623,2246.13,2023-08-13,Payment,Claim put very.
TX24639,A16830,15701.19,2021-02-13,Withdrawal,Future structure bill door.
TX24640,A14703,14947.03,2023-03-24,Deposit,Series air cold charge.
TX24641,A12240,-2388.52,2024-01-14,Transfer,Let other director.
TX24642,A11057,2077.01,2021-06-04,Deposit,Prepare quite sure foot.
TX24643,A17118,5393.08,2023-05-24,Deposit,Make indeed yeah return.
TX24644,A12914,14513.33,2023-09-18,Withdrawal,Wind it instead note.
TX24645,A17068,19892.25,2021-08-09,Payment,Simply weight natural protect recent.
TX24646,A12719,2258.39,2023-03-08,Payment,Company allow owner parent.
TX24647,A10623,10610.71,2024-12-08,Withdrawal,Read worry.
TX24648,A10916,14679.95,2020-08-17,Transfer,Unit likely six quality.
TX24649,A15677,11730.07,2024-07-29,Deposit,Education meet color chance.
TX24650,A16448,219.22,2022-09-10,Withdrawal,Sign challenge certain.
TX24651,A15435,12297.03,2020-06-19,Withdrawal,Thing series.
TX24652,A13412,3870.31,2021-11-13,Withdrawal,My education perhaps up.
TX24653,A13423,2852.41,2020-06-18,Withdrawal,Act marriage support source identify.
TX24654,A15202,14690.12,2023-07-16,Payment,Any politics.
TX24655,A14524,-320.47,2023-05-19,Transfer,Ever loss watch very spring.
TX24656,A10146,8404.65,2024-07-28,Payment,Local only product civil.
TX24657,A17559,2042.26,2023-10-23,Withdrawal,Might necessary east defense.
TX24658,A14197,11224.73,2022-11-23,Payment,Mr see couple stage.
TX24659,A14257,6693.35,2023-12-23,Deposit,Look most explain.
TX24660,A11957,-1358.8,2022-11-22,Transfer,Our minute coach.
TX24661,A16924,2006.24,2025-02-16,Withdrawal,Thus box.
TX24662,A11559,5684.24,2020-10-05,Payment,This relationship air key.
TX24663,A16510,15809.15,2020-09-25,Transfer,Sea relationship issue.
TX24664,A14712,14624.02,2022-07-28,Transfer,Tax result author machine.
TX24665,A15687,2949.69,2021-09-04,Deposit,Single force.
TX24666,A15816,19545.18,2022-04-12,Transfer,Financial recent group.
TX24667,A12981,18566.41,2025-01-19,Deposit,Local receive agreement prove.
TX24668,A15236,5618.89,2024-04-21,Deposit,Truth explain more foot often.
TX24669,A15427,11752.55,2024-02-10,Transfer,Bed level fund scene.
TX24670,A11684,-4536.87,2023-09-28,Withdrawal,Community word fight source.
TX24671,A13315,2294.06,2021-07-07,Withdrawal,Vote thought city later another.
TX24672,A11819,4022.97,2022-05-23,Payment,Too in above.
TX24673,A17957,14487.76,2023-01-19,Deposit,Shoulder above not reduce.
TX24674,A12244,8041.52,2022-02-11,Deposit,Key community through child.
TX24675,A13713,3408.38,2021-03-09,Deposit,They may president.
TX24676,A13390,6942.59,2025-05-08,Withdrawal,Direction leg pick still.
TX24677,A17985,1094.52,2025-04-20,Transfer,Him eight.
TX24678,A16392,18134.0,2021-03-23,Deposit,Him mention sit.
TX24679,A11630,13258.97,2021-04-07,Withdrawal,Wind sometimes market.
TX24680,A13653,18247.81,2022-08-28,Deposit,Us consumer.
TX24681,A12977,17489.4,2024-01-17,Deposit,West reason radio.
TX24682,A17175,8728.9,2025-06-06,Withdrawal,Likely wait subject.
TX24683,A11190,-1286.4,2022-04-13,Transfer,Arm option family upon church.
TX24684,A11908,10523.27,2020-07-21,Payment,Serious news.
TX24685,A13231,8193.58,2023-08-08,Transfer,Unit name.
TX24686,A16676,-2495.11,2023-09-08,Transfer,Sport interest treat goal.
TX24687,A13932,-3629.92,2024-09-08,Transfer,Develop pass edge race.
TX24688,A16842,1257.27,2023-11-06,Transfer,Knowledge father.
TX24689,A13106,14102.49,2022-01-27,Withdrawal,Maintain large early.
TX24690,A16912,8283.7,2022-10-12,Payment,Company look fast.
TX24691,A13411,19261.82,2024-01-04,Payment,Back exactly million cold.
TX24692,A13276,17982.9,2022-02-09,Payment,While environmental realize score response.
TX24693,A11900,6485.22,2023-03-28,Deposit,Four work center allow program.
TX24694,A16572,1030.89,2022-12-24,Withdrawal,Baby window eat.
TX24695,A15446,11495.95,2023-02-10,Deposit,Agent report big chair.
TX24696,A13375,12378.33,2025-01-04,Transfer,Give only group study.
TX24697,A11527,18257.77,2021-11-19,Transfer,Foot least.
TX24698,A17176,10350.77,2024-02-22,Payment,While image use.
TX24699,A11624,2554.16,2020-11-08,Deposit,Top serve threat then.
TX24700,A10653,10929.01,2024-09-08,Transfer,Which play.
TX24701,A12788,2925.21,2022-02-05,Payment,Leader left detail eight.
TX24702,A13084,18042.26,2023-07-27,Withdrawal,History let huge animal.
TX24703,A16648,-3092.86,2021-02-02,Deposit,Return sure evidence.
TX24704,A12938,12159.5,2023-01-13,Withdrawal,Three work.
TX24705,A12733,4236.83,2023-03-04,Deposit,Product opportunity follow over special.
TX24706,A12175,11865.86,2024-02-29,Payment,Mean wonder book fact.
TX24707,A11634,3606.34,2021-01-29,Withdrawal,Camera young stage our.
TX24708,A13985,4249.09,2022-09-19,Transfer,Per carry poor technology.
TX24709,A14150,8824.47,2023-01-10,Deposit,Dog foot care left.
TX24710,A13115,1584.88,2024-04-09,Deposit,Paper real tax.
TX24711,A16143,11376.25,2022-04-28,Withdrawal,Turn second person former contain.
TX24712,A11981,15933.92,2021-12-07,Withdrawal,Right successful.
TX24713,A10287,-771.34,2022-11-25,Payment,Everybody everybody sister war show.
TX24714,A16809,12254.05,2022-10-03,Payment,Body side.
TX24715,A10423,12812.32,2024-08-14,Transfer,Capital south class my hard.
TX24716,A14514,18620.75,2023-12-04,Transfer,Husband radio interest.
TX24717,A15617,-3744.13,2023-04-28,Transfer,Analysis hundred however office.
TX24718,A16879,13636.58,2024-06-25,Deposit,Degree receive.
TX24719,A15593,7511.6,2022-03-29,Withdrawal,Religious black job hair up.
TX24720,A17555,9488.34,2025-02-28,Deposit,Section order huge.
TX24721,A17762,15854.12,2020-10-10,Deposit,Management door line some.
TX24722,A11373,311.89,2021-03-29,Transfer,Actually occur thing than.
TX24723,A13210,-2271.72,2021-06-22,Transfer,Measure pressure card professional.
TX24724,A14171,-3731.11,2020-06-23,Transfer,Person open someone.
TX24725,A11889,1115.88,2023-08-07,Withdrawal,List can ago or.
TX24726,A16938,9716.88,2021-11-08,Transfer,Reveal across become place.
TX24727,A10990,9178.44,2020-09-30,Payment,Buy glass most Mr.
TX24728,A10973,7770.14,2023-07-25,Transfer,Down reality season summer.
TX24729,A16706,12936.67,2022-05-02,Transfer,Reflect success environmental.
TX24730,A13535,-429.69,2023-10-29,Withdrawal,For ten discover place require.
TX24731,A13709,17173.69,2020-07-30,Deposit,Parent industry nothing travel sound.
TX24732,A15708,-1205.04,2023-05-21,Withdrawal,Opportunity company government often majority.
TX24733,A11491,-4331.86,2024-12-20,Withdrawal,Character short reflect nothing.
TX24734,A11370,-2232.76,2024-04-21,Payment,Someone brother.
TX24735,A12895,-4007.53,2022-12-05,Deposit,Choice role claim middle until.
TX24736,A17689,-1868.66,2023-12-28,Withdrawal,Call officer sister.
TX24737,A14908,-751.09,2022-01-11,Withdrawal,Street war able.
TX24738,A16233,5013.66,2020-08-17,Withdrawal,Edge brother away any pass.
TX24739,A10034,18935.56,2022-11-06,Withdrawal,Behind inside need treatment.
TX24740,A16734,-2882.21,2023-01-19,Payment,Those allow.
TX24741,A14338,15708.77,2024-10-15,Payment,Four seven out.
TX24742,A10377,10122.14,2024-10-30,Transfer,Those unit.
TX24743,A10911,16930.29,2024-05-29,Withdrawal,Thank wind.
TX24744,A16877,3435.13,2024-11-18,Payment,Western onto concern.
TX24745,A15589,11808.72,2020-07-03,Withdrawal,Sell short old couple.
TX24746,A17432,18071.98,2024-05-05,Withdrawal,Page reflect goal.
TX24747,A14519,1357.75,2023-06-17,Payment,Establish brother.
TX24748,A15711,-2914.64,2020-08-02,Payment,Four choice clearly drug.
TX24749,A14642,3264.51,2021-01-31,Transfer,Per culture bad leader money.
TX24750,A14022,-1934.88,2023-11-01,Deposit,Travel skin author everybody.
TX24751,A17908,10317.23,2020-11-07,Withdrawal,Major PM reason two.
TX24752,A10832,8006.9,2024-12-27,Withdrawal,Case important night.
TX24753,A16084,1776.88,2021-08-17,Payment,Beyond four.
TX24754,A12793,12151.47,2022-07-29,Transfer,Thing job capital enter would.
TX24755,A14095,15422.59,2021-03-26,Deposit,Successful market can claim color.
TX24756,A15298,2656.32,2020-11-19,Deposit,List case buy.
TX24757,A13218,2928.29,2025-04-03,Payment,Out cold option.
TX24758,A17985,12939.0,2024-07-10,Payment,Happy memory.
TX24759,A17616,4210.49,2021-03-31,Deposit,Likely smile next.
TX24760,A12200,-4937.37,2024-07-08,Payment,Clearly under.
TX24761,A10529,311.22,2021-08-20,Withdrawal,Less major surface.
TX24762,A16419,14014.44,2024-05-22,Payment,Impact give woman compare choose.
TX24763,A15850,3565.19,2022-06-11,Withdrawal,Play when hundred public story.
TX24764,A11612,16992.38,2021-03-10,Payment,Push million all them with.
TX24765,A15955,3621.03,2023-06-09,Withdrawal,Throughout produce his every process.
TX24766,A13720,18798.22,2022-11-28,Payment,Ago probably knowledge item.
TX24767,A14377,14448.65,2021-10-18,Transfer,Act bag meet finally.
TX24768,A14327,17112.55,2023-07-20,Withdrawal,Evening be official seem force.
TX24769,A17987,10714.23,2024-02-07,Deposit,Hair direction yet.
TX24770,A16001,11288.06,2021-12-14,Payment,I home child even church.
TX24771,A13957,14216.41,2021-10-08,Withdrawal,Accept activity.
TX24772,A13794,13390.47,2020-10-31,Payment,Relationship I drop quality expect.
TX24773,A10716,9235.5,2021-08-25,Deposit,Marriage southern serious again experience.
TX24774,A10739,9231.65,2022-12-05,Withdrawal,Ability hold kitchen.
TX24775,A16590,8292.8,2023-08-16,Deposit,Buy rich report write.
TX24776,A10745,16661.21,2025-06-11,Transfer,Or accept must capital.
TX24777,A12962,6718.73,2023-06-25,Withdrawal,Although anything network.
TX24778,A10339,14771.8,2022-08-31,Transfer,Threat decade for.
TX24779,A12634,6572.19,2023-07-24,Transfer,Ten wear game boy.
TX24780,A16063,11196.91,2025-02-08,Transfer,Language almost sound everything.
TX24781,A17787,-4273.91,2020-09-30,Deposit,Cost expect author those.
TX24782,A17602,19067.74,2024-11-04,Deposit,Rich official.
TX24783,A11090,2275.13,2025-02-28,Withdrawal,Probably rich front soldier land.
TX24784,A16179,6408.86,2020-11-08,Payment,Drug suggest health growth.
TX24785,A16867,8568.99,2024-06-10,Withdrawal,Great sea.
TX24786,A11082,-3815.72,2021-07-26,Withdrawal,Wonder believe ever television put.
TX24787,A14714,8951.1,2020-06-21,Withdrawal,Career daughter the front.
TX24788,A14521,-863.73,2022-10-09,Deposit,From figure like.
TX24789,A11938,15988.5,2022-06-14,Transfer,Identify short per book.
TX24790,A11215,15476.84,2024-07-30,Payment,They person model official.
TX24791,A12420,194.87,2023-12-30,Payment,Key tell blood behind.
TX24792,A12425,5993.93,2020-09-21,Deposit,Expect hour.
TX24793,A11423,-2693.26,2020-06-29,Transfer,Without employee including brother improve.
TX24794,A14886,11732.52,2021-11-25,Transfer,Certainly heart.
TX24795,A14660,-3763.86,2021-10-05,Payment,Nor example beat.
TX24796,A11848,10488.51,2025-02-20,Deposit,Realize decade message.
TX24797,A10367,9662.49,2021-12-05,Withdrawal,College next arm.
TX24798,A13052,2022.49,2023-11-07,Withdrawal,Administration performance road act person.
TX24799,A15029,9017.15,2023-01-04,Deposit,Result area either machine.
TX24800,A15152,13176.72,2024-04-01,Deposit,Conference college beautiful chair.
TX24801,A10320,8652.39,2022-11-06,Payment,Bad office blue between.
TX24802,A14989,13587.74,2021-08-02,Transfer,Thing sing.
TX24803,A17589,-3093.11,2022-03-02,Withdrawal,Reflect travel last.
TX24804,A11095,6362.38,2024-01-26,Transfer,Music serve government trial current.
TX24805,A13645,4430.72,2022-12-10,Deposit,Data above carry nothing.
TX24806,A13485,9627.4,2023-06-27,Payment,Republican PM report.
TX24807,A13078,16726.65,2023-07-12,Payment,Sell current central minute production.
TX24808,A13211,14483.34,2023-07-30,Transfer,Indicate Democrat.
TX24809,A17546,-4.89,2022-12-19,Transfer,Growth practice.
